,winner,point_difference,result,name,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed
1239,2,13,1,Loyola (MD),15,0,0,105,1994,Loyola (MD),2.9,6.72,15.5,1.14,6.7,21.0,555.0,1003.0,0.553,74.0,0.469,0.327,0.64,1994,8.7,25.4,34.1,2
1240,1,8,1,Missouri,1,1,1,106,1994,Missouri,3.11,6.85,11.5,0.81,6.9,23.0,426.0,874.0,0.487,67.4,0.413,0.306,0.773,1994,10.6,24.0,34.6,9
1241,1,8,1,Wisconsin,9,0,0,107,1994,Wisconsin,3.7,4.59,12.3,1.19,8.6,25.0,400.0,824.0,0.485,66.9,0.424,0.348,0.768,1994,8.3,25.6,33.9,1
1242,4,8,1,Green Bay,12,0,0,108,1994,Green Bay,3.0,7.1,16.3,1.29,8.0,21.0,624.0,1242.0,0.502,81.8,0.459,0.371,0.747,1994,9.9,26.1,36.0,4
1243,4,8,1,Syracuse,4,1,1,109,1994,Syracuse,4.41,7.3,14.2,1.23,8.4,25.0,453.0,890.0,0.509,74.0,0.435,0.337,0.743,1994,10.2,25.3,35.5,12
1244,3,3,1,Minnesota,6,0,0,110,1994,Minnesota,4.81,4.88,15.0,1.3,7.9,25.0,445.0,915.0,0.486,69.8,0.418,0.32,0.704,1994,11.6,27.7,39.2,3
1245,3,3,1,Louisville,3,1,1,111,1994,Louisville,2.76,5.07,14.0,1.16,8.3,22.0,525.0,1045.0,0.502,75.0,0.456,0.379,0.732,1994,11.0,27.9,38.8,6
1246,2,5,1,Virginia,7,0,0,112,1994,Virginia,4.65,5.42,11.6,0.94,5.8,19.0,395.0,821.0,0.481,57.7,0.414,0.304,0.711,1994,8.3,25.9,34.2,2
1247,2,5,1,Arizona,2,1,1,113,1994,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1994,10.7,26.8,37.5,7
1248,1,3,1,Missouri,1,1,1,114,1994,Missouri,3.11,6.85,11.5,0.81,6.9,23.0,426.0,874.0,0.487,67.4,0.413,0.306,0.773,1994,10.6,24.0,34.6,4
1249,1,3,1,Syracuse,4,0,0,115,1994,Syracuse,4.41,7.3,14.2,1.23,8.4,25.0,453.0,890.0,0.509,74.0,0.435,0.337,0.743,1994,10.2,25.3,35.5,1
1250,2,1,1,Louisville,3,0,0,116,1994,Louisville,2.76,5.07,14.0,1.16,8.3,22.0,525.0,1045.0,0.502,75.0,0.456,0.379,0.732,1994,11.0,27.9,38.8,2
1251,2,1,1,Arizona,2,1,1,117,1994,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1994,10.7,26.8,37.5,3
1252,2,1,2,Missouri,1,0,1,118,1994,Missouri,3.11,6.85,11.5,0.81,6.9,23.0,426.0,874.0,0.487,67.4,0.413,0.306,0.773,1994,10.6,24.0,34.6,2
1253,2,1,2,Arizona,2,1,0,119,1994,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1994,10.7,26.8,37.5,1
1254,1,1,1,Arkansas,1,1,1,120,1994,Arkansas,3.67,8.37,11.7,0.98,7.1,22.0,487.0,953.0,0.511,74.0,0.437,0.32,0.727,1994,7.6,24.2,31.8,2
1255,1,1,1,Arizona,2,0,0,121,1994,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1994,10.7,26.8,37.5,1
1256,2,1,1,Florida,3,0,0,122,1994,Florida,3.93,6.0,11.5,0.94,7.1,21.0,492.0,954.0,0.516,72.3,0.451,0.342,0.728,1994,10.4,25.3,35.7,2
1257,2,1,1,Duke,2,1,1,123,1994,Duke,5.96,8.48,15.8,1.19,7.1,20.0,623.0,1166.0,0.534,82.6,0.477,0.355,0.695,1994,12.8,27.5,40.3,3
1258,1,1,1,Arkansas,1,1,1,124,1994,Arkansas,3.67,8.37,11.7,0.98,7.1,22.0,487.0,953.0,0.511,74.0,0.437,0.32,0.727,1994,7.6,24.2,31.8,2
1259,1,1,1,Duke,2,0,0,125,1994,Duke,5.96,8.48,15.8,1.19,7.1,20.0,623.0,1166.0,0.534,82.6,0.477,0.355,0.695,1994,12.8,27.5,40.3,1
1260,1,15,1,Wake Forest,1,1,1,0,1995,Wake Forest,2.88,4.92,12.2,0.85,6.4,19.0,454.0,973.0,0.467,71.5,0.423,0.337,0.744,1995,10.3,27.7,38.0,16
1261,1,15,1,North Carolina A&T,16,0,0,1,1995,North Carolina A&T,3.69,8.41,14.1,0.9,5.7,19.0,570.0,1179.0,0.483,71.3,0.422,0.294,0.604,1995,11.6,27.6,39.1,1
1262,9,1,2,Minnesota,8,0,1,2,1995,Minnesota,4.81,4.88,15.0,1.3,7.9,25.0,445.0,915.0,0.486,69.8,0.418,0.32,0.704,1995,11.6,27.7,39.2,9
1263,9,1,2,Saint Louis,9,1,0,3,1995,Saint Louis,4.15,7.67,14.2,1.12,5.5,16.0,562.0,1150.0,0.489,71.6,0.447,0.337,0.585,1995,12.7,26.8,39.5,8
1264,5,7,1,Alabama,5,1,1,4,1995,Alabama,4.63,6.33,14.7,0.97,11.0,31.0,465.0,882.0,0.527,83.3,0.443,0.355,0.696,1995,11.5,28.5,40.0,12
1265,5,7,1,Penn,12,0,0,5,1995,Pennsylvania,3.26,5.7,14.8,1.18,8.6,27.0,425.0,770.0,0.552,73.1,0.45,0.321,0.681,1995,8.2,27.9,36.1,5
1266,4,9,1,Oklahoma State,4,1,1,6,1995,Oklahoma State,3.93,6.86,11.5,0.89,5.9,19.0,486.0,1045.0,0.465,66.7,0.411,0.307,0.734,1995,10.6,25.8,36.4,13
1267,4,9,1,Drexel,13,0,0,7,1995,Drexel,2.97,5.79,14.8,1.01,7.4,21.0,512.0,1030.0,0.497,69.4,0.445,0.357,0.705,1995,10.4,24.8,35.2,4
1268,6,5,1,Tulsa,6,1,1,8,1995,Tulsa,2.41,7.63,12.6,0.95,5.6,18.0,498.0,971.0,0.513,68.8,0.445,0.309,0.71,1995,9.0,26.0,34.9,11
1269,6,5,1,Illinois,11,0,0,9,1995,Illinois,2.78,4.93,13.1,1.04,5.6,18.0,557.0,1120.0,0.497,72.5,0.44,0.309,0.726,1995,13.0,27.3,40.4,6
1270,14,11,2,Villanova,3,0,1,10,1995,Villanova,2.74,5.85,14.9,1.39,9.9,27.0,436.0,859.0,0.508,73.9,0.441,0.364,0.778,1995,9.1,27.0,36.0,14
1271,14,11,2,Old Dominion,14,1,0,11,1995,Old Dominion,2.96,7.07,10.1,0.84,5.6,20.0,509.0,1117.0,0.456,64.6,0.4,0.286,0.687,1995,11.7,27.6,39.3,3
1272,10,3,2,Charlotte,7,0,1,12,1995,Charlotte,3.38,7.65,12.5,0.9,6.7,19.0,445.0,844.0,0.527,68.1,0.462,0.351,0.703,1995,6.4,25.2,31.6,10
1273,10,3,2,Stanford,10,1,0,13,1995,Stanford,4.04,6.89,13.0,0.88,7.3,19.0,489.0,924.0,0.529,70.3,0.474,0.376,0.695,1995,7.0,26.6,33.6,7
1274,2,13,1,UMass,2,1,1,14,1995,UMass,3.07,7.04,13.1,0.98,7.4,23.0,469.0,952.0,0.493,68.7,0.426,0.324,0.691,1995,9.4,23.3,32.7,15
1275,2,13,1,St. Peter's,15,0,0,15,1995,Saint Peter's,4.65,7.58,10.5,0.64,6.4,18.0,421.0,955.0,0.441,67.0,0.411,0.35,0.718,1995,12.3,25.2,37.5,2
1276,1,8,1,Wake Forest,1,1,1,16,1995,Wake Forest,2.88,4.92,12.2,0.85,6.4,19.0,454.0,973.0,0.467,71.5,0.423,0.337,0.744,1995,10.3,27.7,38.0,9
1277,1,8,1,Saint Louis,9,0,0,17,1995,Saint Louis,4.15,7.67,14.2,1.12,5.5,16.0,562.0,1150.0,0.489,71.6,0.447,0.337,0.585,1995,12.7,26.8,39.5,1
1278,4,1,1,Alabama,5,0,0,18,1995,Alabama,4.63,6.33,14.7,0.97,11.0,31.0,465.0,882.0,0.527,83.3,0.443,0.355,0.696,1995,11.5,28.5,40.0,4
1279,4,1,1,Oklahoma State,4,1,1,19,1995,Oklahoma State,3.93,6.86,11.5,0.89,5.9,19.0,486.0,1045.0,0.465,66.7,0.411,0.307,0.734,1995,10.6,25.8,36.4,5
1280,6,8,1,Tulsa,6,1,1,20,1995,Tulsa,2.41,7.63,12.6,0.95,5.6,18.0,498.0,971.0,0.513,68.8,0.445,0.309,0.71,1995,9.0,26.0,34.9,14
1281,6,8,1,Old Dominion,14,0,0,21,1995,Old Dominion,2.96,7.07,10.1,0.84,5.6,20.0,509.0,1117.0,0.456,64.6,0.4,0.286,0.687,1995,11.7,27.6,39.3,6
1282,2,8,1,Stanford,10,0,0,22,1995,Stanford,4.04,6.89,13.0,0.88,7.3,19.0,489.0,924.0,0.529,70.3,0.474,0.376,0.695,1995,7.0,26.6,33.6,2
1283,2,8,1,UMass,2,1,1,23,1995,UMass,3.07,7.04,13.1,0.98,7.4,23.0,469.0,952.0,0.493,68.7,0.426,0.324,0.691,1995,9.4,23.3,32.7,10
1284,4,3,2,Wake Forest,1,0,1,24,1995,Wake Forest,2.88,4.92,12.2,0.85,6.4,19.0,454.0,973.0,0.467,71.5,0.423,0.337,0.744,1995,10.3,27.7,38.0,4
1285,4,3,2,Oklahoma State,4,1,0,25,1995,Oklahoma State,3.93,6.86,11.5,0.89,5.9,19.0,486.0,1045.0,0.465,66.7,0.411,0.307,0.734,1995,10.6,25.8,36.4,1
1286,2,4,1,Tulsa,6,0,0,26,1995,Tulsa,2.41,7.63,12.6,0.95,5.6,18.0,498.0,971.0,0.513,68.8,0.445,0.309,0.71,1995,9.0,26.0,34.9,2
1287,2,4,1,UMass,2,1,1,27,1995,UMass,3.07,7.04,13.1,0.98,7.4,23.0,469.0,952.0,0.493,68.7,0.426,0.324,0.691,1995,9.4,23.3,32.7,6
1288,4,2,2,Oklahoma State,4,1,0,28,1995,Oklahoma State,3.93,6.86,11.5,0.89,5.9,19.0,486.0,1045.0,0.465,66.7,0.411,0.307,0.734,1995,10.6,25.8,36.4,2
1289,4,2,2,UMass,2,0,1,29,1995,UMass,3.07,7.04,13.1,0.98,7.4,23.0,469.0,952.0,0.493,68.7,0.426,0.324,0.691,1995,9.4,23.3,32.7,4
1290,1,15,1,Kansas,1,1,1,30,1995,Kansas,4.93,7.71,14.4,1.13,6.7,19.0,591.0,1066.0,0.554,75.3,0.487,0.352,0.67,1995,10.4,28.1,38.5,16
1291,1,15,1,Colgate,16,0,0,31,1995,Colgate,2.93,5.9,14.3,1.28,10.1,28.0,495.0,939.0,0.527,75.7,0.448,0.358,0.754,1995,9.7,26.3,36.1,1
1292,8,1,1,Western Kentucky,8,1,1,32,1995,Western Kentucky,4.15,6.56,11.1,0.91,6.8,20.0,510.0,969.0,0.526,75.5,0.456,0.333,0.786,1995,8.3,25.4,33.7,9
1293,8,1,1,Michigan,9,0,0,33,1995,Michigan,4.63,5.37,15.0,1.37,8.3,24.0,526.0,982.0,0.536,75.4,0.46,0.345,0.717,1995,9.1,28.0,37.0,8
1294,12,7,2,Arizona,5,0,1,34,1995,Arizona,3.85,6.67,15.6,1.37,7.3,20.0,537.0,1060.0,0.507,78.1,0.456,0.359,0.732,1995,10.7,26.8,37.5,12
1295,12,7,2,Miami (OH),12,1,0,35,1995,Miami (OH),2.48,5.16,12.4,1.09,8.5,25.0,428.0,887.0,0.483,71.0,0.423,0.34,0.71,1995,9.6,25.6,35.2,5
1296,4,9,1,Virginia,4,1,1,36,1995,Virginia,4.65,5.42,11.6,0.94,5.8,19.0,395.0,821.0,0.481,57.7,0.414,0.304,0.711,1995,8.3,25.9,34.2,13
1297,4,9,1,Nicholls State,13,0,0,37,1995,Nicholls,3.54,10.14,12.6,0.9,7.9,24.0,553.0,1109.0,0.499,75.8,0.435,0.329,0.752,1995,11.2,23.2,34.4,4
1298,6,5,1,Memphis,6,1,1,38,1995,Memphis,6.07,8.15,14.1,0.86,6.6,20.0,514.0,1014.0,0.507,73.3,0.448,0.336,0.671,1995,10.4,29.1,39.5,11
1299,6,5,1,Louisville,11,0,0,39,1995,Louisville,2.76,5.07,14.0,1.16,8.3,22.0,525.0,1045.0,0.502,75.0,0.456,0.379,0.732,1995,11.0,27.9,38.8,6
1300,3,11,1,Purdue,3,1,1,40,1995,Purdue,3.43,6.46,13.5,1.18,7.4,22.0,506.0,1077.0,0.47,68.3,0.424,0.342,0.67,1995,12.5,23.9,36.4,14
1301,3,11,1,Green Bay,14,0,0,41,1995,Green Bay,3.0,7.1,16.3,1.29,8.0,21.0,624.0,1242.0,0.502,81.8,0.459,0.371,0.747,1995,9.9,26.1,36.0,3
1302,7,3,1,Syracuse,7,1,1,42,1995,Syracuse,4.41,7.3,14.2,1.23,8.4,25.0,453.0,890.0,0.509,74.0,0.435,0.337,0.743,1995,10.2,25.3,35.5,10
1303,7,3,1,Southern Illinois,10,0,0,43,1995,Southern Illinois,1.9,6.45,11.6,0.96,7.1,21.0,423.0,862.0,0.491,62.6,0.429,0.342,0.718,1995,6.6,23.8,30.4,7
1304,2,13,1,Arkansas,2,1,1,44,1995,Arkansas,3.67,8.37,11.7,0.98,7.1,22.0,487.0,953.0,0.511,74.0,0.437,0.32,0.727,1995,7.6,24.2,31.8,15
1305,2,13,1,Texas Southern,15,0,0,45,1995,Texas Southern,2.81,6.15,11.5,0.73,5.3,18.0,529.0,1157.0,0.457,72.1,0.411,0.3,0.7,1995,12.2,25.9,38.1,2
1306,1,7,1,Kansas,1,1,1,46,1995,Kansas,4.93,7.71,14.4,1.13,6.7,19.0,591.0,1066.0,0.554,75.3,0.487,0.352,0.67,1995,10.4,28.1,38.5,8
1307,1,7,1,Western Kentucky,8,0,0,47,1995,Western Kentucky,4.15,6.56,11.1,0.91,6.8,20.0,510.0,969.0,0.526,75.5,0.456,0.333,0.786,1995,8.3,25.4,33.7,1
1308,4,8,1,Miami (OH),12,0,0,48,1995,Miami (OH),2.48,5.16,12.4,1.09,8.5,25.0,428.0,887.0,0.483,71.0,0.423,0.34,0.71,1995,9.6,25.6,35.2,4
1309,4,8,1,Virginia,4,1,1,49,1995,Virginia,4.65,5.42,11.6,0.94,5.8,19.0,395.0,821.0,0.481,57.7,0.414,0.304,0.711,1995,8.3,25.9,34.2,12
1310,6,3,2,Memphis,6,1,0,50,1995,Memphis,6.07,8.15,14.1,0.86,6.6,20.0,514.0,1014.0,0.507,73.3,0.448,0.336,0.671,1995,10.4,29.1,39.5,3
1311,6,3,2,Purdue,3,0,1,51,1995,Purdue,3.43,6.46,13.5,1.18,7.4,22.0,506.0,1077.0,0.47,68.3,0.424,0.342,0.67,1995,12.5,23.9,36.4,6
1312,2,5,1,Syracuse,7,0,0,52,1995,Syracuse,4.41,7.3,14.2,1.23,8.4,25.0,453.0,890.0,0.509,74.0,0.435,0.337,0.743,1995,10.2,25.3,35.5,2
1313,2,5,1,Arkansas,2,1,1,53,1995,Arkansas,3.67,8.37,11.7,0.98,7.1,22.0,487.0,953.0,0.511,74.0,0.437,0.32,0.727,1995,7.6,24.2,31.8,7
1314,4,3,2,Kansas,1,0,1,54,1995,Kansas,4.93,7.71,14.4,1.13,6.7,19.0,591.0,1066.0,0.554,75.3,0.487,0.352,0.67,1995,10.4,28.1,38.5,4
1315,4,3,2,Virginia,4,1,0,55,1995,Virginia,4.65,5.42,11.6,0.94,5.8,19.0,395.0,821.0,0.481,57.7,0.414,0.304,0.711,1995,8.3,25.9,34.2,1
1316,2,4,1,Memphis,6,0,0,56,1995,Memphis,6.07,8.15,14.1,0.86,6.6,20.0,514.0,1014.0,0.507,73.3,0.448,0.336,0.671,1995,10.4,29.1,39.5,2
1317,2,4,1,Arkansas,2,1,1,57,1995,Arkansas,3.67,8.37,11.7,0.98,7.1,22.0,487.0,953.0,0.511,74.0,0.437,0.32,0.727,1995,7.6,24.2,31.8,6
1318,2,2,1,Virginia,4,0,0,58,1995,Virginia,4.65,5.42,11.6,0.94,5.8,19.0,395.0,821.0,0.481,57.7,0.414,0.304,0.711,1995,8.3,25.9,34.2,2
1319,2,2,1,Arkansas,2,1,1,59,1995,Arkansas,3.67,8.37,11.7,0.98,7.1,22.0,487.0,953.0,0.511,74.0,0.437,0.32,0.727,1995,7.6,24.2,31.8,4
1320,1,15,1,Kentucky,1,1,1,60,1995,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.791,1995,9.7,27.7,37.4,16
1321,1,15,1,Mount St. Mary's,16,0,0,61,1995,Mt. St. Mary's,3.21,4.93,11.2,0.95,6.5,21.0,457.0,1002.0,0.456,64.0,0.399,0.307,0.69,1995,11.1,24.7,35.8,1
1322,9,1,2,BYU,8,0,1,62,1995,BYU,2.13,5.83,17.6,1.61,10.6,25.0,580.0,1033.0,0.561,80.6,0.503,0.422,0.706,1995,6.5,26.5,33.0,9
1323,9,1,2,Tulane,9,1,0,63,1995,Tulane,2.52,8.33,11.4,0.96,7.9,23.0,419.0,905.0,0.463,68.5,0.415,0.345,0.705,1995,7.9,23.0,30.9,8
1324,5,7,1,Arizona State,5,1,1,64,1995,Arizona State,3.37,7.78,11.1,0.83,7.1,22.0,522.0,1054.0,0.495,73.7,0.433,0.323,0.683,1995,10.1,26.3,36.3,12
1325,5,7,1,Ball State,12,0,0,65,1995,Ball State,3.48,6.81,13.7,1.06,9.1,27.0,411.0,811.0,0.507,68.9,0.426,0.336,0.67,1995,9.0,26.7,35.7,5
1326,13,9,2,Oklahoma,4,0,1,66,1995,Oklahoma,3.85,6.0,11.9,1.1,7.4,23.0,468.0,970.0,0.482,70.7,0.421,0.324,0.77,1995,8.1,28.2,36.3,13
1327,13,9,2,Manhattan,13,1,0,67,1995,Manhattan,4.04,6.96,13.3,0.97,7.0,23.0,381.0,829.0,0.46,63.2,0.399,0.311,0.62,1995,10.6,24.2,34.8,4
1328,6,5,1,Georgetown,6,1,1,68,1995,Georgetown,4.26,6.15,15.1,1.12,6.2,18.0,548.0,1139.0,0.481,75.8,0.441,0.345,0.776,1995,12.1,26.9,39.0,11
1329,6,5,1,Xavier,11,0,0,69,1995,Xavier,3.63,5.74,14.4,1.05,6.3,21.0,531.0,1068.0,0.497,70.6,0.431,0.305,0.655,1995,12.0,27.9,39.9,6
1330,14,11,2,Michigan State,3,0,1,70,1995,Michigan State,5.11,5.22,17.7,1.38,7.7,22.0,522.0,1006.0,0.519,75.5,0.456,0.348,0.749,1995,11.3,29.9,41.2,14
1331,14,11,2,Weber State,14,1,0,71,1995,Weber State,3.78,5.26,11.3,0.93,7.0,21.0,498.0,942.0,0.529,69.5,0.454,0.33,0.714,1995,7.0,24.5,31.5,3
1332,7,3,1,Iowa State,7,1,1,72,1995,Iowa State,4.37,7.59,14.5,1.12,7.4,23.0,519.0,1013.0,0.512,73.1,0.441,0.324,0.735,1995,10.2,24.3,34.4,10
1333,7,3,1,Florida,10,0,0,73,1995,Florida,3.93,6.0,11.5,0.94,7.1,21.0,492.0,954.0,0.516,72.3,0.451,0.342,0.728,1995,10.4,25.3,35.7,7
1334,2,13,1,UNC,2,1,1,74,1995,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.464,70.6,0.413,0.291,0.663,1995,13.9,28.7,42.6,15
1335,2,13,1,Murray State,15,0,0,75,1995,Murray State,3.75,5.39,14.4,1.04,6.6,18.0,560.0,1050.0,0.533,75.6,0.479,0.367,0.708,1995,9.5,28.3,37.8,2
1336,1,8,1,Kentucky,1,1,1,76,1995,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.791,1995,9.7,27.7,37.4,9
1337,1,8,1,Tulane,9,0,0,77,1995,Tulane,2.52,8.33,11.4,0.96,7.9,23.0,419.0,905.0,0.463,68.5,0.415,0.345,0.705,1995,7.9,23.0,30.9,1
1338,5,8,1,Arizona State,5,1,1,78,1995,Arizona State,3.37,7.78,11.1,0.83,7.1,22.0,522.0,1054.0,0.495,73.7,0.433,0.323,0.683,1995,10.1,26.3,36.3,13
1339,5,8,1,Manhattan,13,0,0,79,1995,Manhattan,4.04,6.96,13.3,0.97,7.0,23.0,381.0,829.0,0.46,63.2,0.399,0.311,0.62,1995,10.6,24.2,34.8,5
1340,6,8,1,Georgetown,6,1,1,80,1995,Georgetown,4.26,6.15,15.1,1.12,6.2,18.0,548.0,1139.0,0.481,75.8,0.441,0.345,0.776,1995,12.1,26.9,39.0,14
1341,6,8,1,Weber State,14,0,0,81,1995,Weber State,3.78,5.26,11.3,0.93,7.0,21.0,498.0,942.0,0.529,69.5,0.454,0.33,0.714,1995,7.0,24.5,31.5,6
1342,2,5,1,Iowa State,7,0,0,82,1995,Iowa State,4.37,7.59,14.5,1.12,7.4,23.0,519.0,1013.0,0.512,73.1,0.441,0.324,0.735,1995,10.2,24.3,34.4,2
1343,2,5,1,UNC,2,1,1,83,1995,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.464,70.6,0.413,0.291,0.663,1995,13.9,28.7,42.6,7
1344,1,4,1,Kentucky,1,1,1,84,1995,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.791,1995,9.7,27.7,37.4,5
1345,1,4,1,Arizona State,5,0,0,85,1995,Arizona State,3.37,7.78,11.1,0.83,7.1,22.0,522.0,1054.0,0.495,73.7,0.433,0.323,0.683,1995,10.1,26.3,36.3,1
1346,2,4,1,Georgetown,6,0,0,86,1995,Georgetown,4.26,6.15,15.1,1.12,6.2,18.0,548.0,1139.0,0.481,75.8,0.441,0.345,0.776,1995,12.1,26.9,39.0,2
1347,2,4,1,UNC,2,1,1,87,1995,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.464,70.6,0.413,0.291,0.663,1995,13.9,28.7,42.6,6
1348,2,1,2,Kentucky,1,0,1,88,1995,Kentucky,5.26,5.19,13.7,1.09,4.8,15.0,567.0,1115.0,0.509,74.9,0.461,0.327,0.791,1995,9.7,27.7,37.4,2
1349,2,1,2,UNC,2,1,0,89,1995,North Carolina,3.7,5.93,14.4,1.08,5.3,18.0,552.0,1190.0,0.464,70.6,0.413,0.291,0.663,1995,13.9,28.7,42.6,1
1350,1,15,1,UCLA,1,1,1,90,1995,UCLA,3.32,6.82,13.1,0.99,5.9,19.0,525.0,1050.0,0.5,69.9,0.441,0.32,0.708,1995,11.9,24.8,36.8,16
1351,1,15,1,Florida International,16,0,0,91,1995,Florida International,6.63,9.19,14.8,0.95,9.3,26.0,507.0,950.0,0.534,77.3,0.457,0.355,0.654,1995,10.6,25.5,36.1,1
1352,8,1,1,Missouri,8,1,1,92,1995,Missouri,3.11,6.85,11.5,0.81,6.9,23.0,426.0,874.0,0.487,67.4,0.413,0.306,0.773,1995,10.6,24.0,34.6,9
1353,8,1,1,Indiana,9,0,0,93,1995,Indiana,4.33,5.59,13.0,0.99,5.4,17.0,543.0,1076.0,0.505,72.4,0.451,0.324,0.683,1995,11.3,26.3,37.6,8
1354,5,7,1,Mississippi State,5,1,1,94,1995,Mississippi State,4.93,5.59,13.6,0.95,5.4,16.0,555.0,1072.0,0.518,73.6,0.467,0.34,0.751,1995,12.3,25.3,37.6,12
1355,5,7,1,Santa Clara,12,0,0,95,1995,Santa Clara,3.66,6.83,15.8,1.14,7.6,21.0,561.0,1058.0,0.53,76.0,0.467,0.359,0.736,1995,7.5,26.8,34.2,5
1356,4,9,1,Utah,4,1,1,96,1995,Utah,2.7,5.78,14.3,1.07,7.0,21.0,474.0,913.0,0.519,70.9,0.447,0.331,0.727,1995,9.7,26.4,36.1,13
1357,4,9,1,Long Beach State,13,0,0,97,1995,Long Beach State,3.82,5.71,10.7,0.66,5.9,16.0,511.0,1108.0,0.461,66.7,0.43,0.357,0.681,1995,8.9,24.9,33.8,4
1358,11,5,2,Oregon,6,0,1,98,1995,Oregon,3.14,7.96,14.4,1.19,8.4,22.0,535.0,1038.0,0.515,75.5,0.465,0.38,0.695,1995,10.8,25.0,35.8,11
1359,11,5,2,Texas,11,1,0,99,1995,Texas,4.46,5.54,12.1,0.88,8.0,24.0,451.0,904.0,0.499,64.6,0.431,0.339,0.675,1995,9.3,22.8,32.0,6
1360,3,11,1,Maryland,3,1,1,100,1995,Maryland,4.41,4.67,13.3,1.13,7.9,25.0,431.0,874.0,0.493,71.7,0.418,0.319,0.747,1995,11.2,27.5,38.7,14
1361,3,11,1,Gonzaga,14,0,0,101,1995,Gonzaga,3.93,7.86,17.1,1.49,7.7,20.0,695.0,1213.0,0.573,87.6,0.512,0.385,0.685,1995,11.2,29.1,40.3,3
1362,7,3,1,Cincinnati,7,1,1,102,1995,Cincinnati,4.85,6.67,15.1,1.03,6.6,21.0,519.0,1000.0,0.519,73.5,0.446,0.317,0.676,1995,11.1,27.2,38.3,10
1363,7,3,1,Temple,10,0,0,103,1995,Temple,2.96,8.0,14.0,1.07,6.7,21.0,481.0,1055.0,0.456,69.5,0.409,0.32,0.682,1995,9.7,28.2,37.9,7
1364,2,13,1,UConn,2,1,1,104,1995,UConn,6.26,7.0,12.8,0.89,7.1,22.0,484.0,1051.0,0.461,71.7,0.414,0.33,0.734,1995,12.6,25.4,38.0,15
1365,2,13,1,Chattanooga,15,0,0,105,1995,Chattanooga,1.45,4.72,14.3,1.19,8.7,25.0,512.0,979.0,0.523,73.0,0.452,0.354,0.717,1995,9.4,25.9,35.3,2
1366,1,7,1,UCLA,1,1,1,106,1995,UCLA,3.32,6.82,13.1,0.99,5.9,19.0,525.0,1050.0,0.5,69.9,0.441,0.32,0.708,1995,11.9,24.8,36.8,8
1367,1,7,1,Missouri,8,0,0,107,1995,Missouri,3.11,6.85,11.5,0.81,6.9,23.0,426.0,874.0,0.487,67.4,0.413,0.306,0.773,1995,10.6,24.0,34.6,1
1368,5,1,2,Mississippi State,5,1,0,108,1995,Mississippi State,4.93,5.59,13.6,0.95,5.4,16.0,555.0,1072.0,0.518,73.6,0.467,0.34,0.751,1995,12.3,25.3,37.6,4
1369,5,1,2,Utah,4,0,1,109,1995,Utah,2.7,5.78,14.3,1.07,7.0,21.0,474.0,913.0,0.519,70.9,0.447,0.331,0.727,1995,9.7,26.4,36.1,5
1370,3,8,1,Texas,11,0,0,110,1995,Texas,4.46,5.54,12.1,0.88,8.0,24.0,451.0,904.0,0.499,64.6,0.431,0.339,0.675,1995,9.3,22.8,32.0,3
1371,3,8,1,Maryland,3,1,1,111,1995,Maryland,4.41,4.67,13.3,1.13,7.9,25.0,431.0,874.0,0.493,71.7,0.418,0.319,0.747,1995,11.2,27.5,38.7,11
1372,2,5,1,Cincinnati,7,0,0,112,1995,Cincinnati,4.85,6.67,15.1,1.03,6.6,21.0,519.0,1000.0,0.519,73.5,0.446,0.317,0.676,1995,11.1,27.2,38.3,2
1373,2,5,1,UConn,2,1,1,113,1995,UConn,6.26,7.0,12.8,0.89,7.1,22.0,484.0,1051.0,0.461,71.7,0.414,0.33,0.734,1995,12.6,25.4,38.0,7
1374,1,4,1,UCLA,1,1,1,114,1995,UCLA,3.32,6.82,13.1,0.99,5.9,19.0,525.0,1050.0,0.5,69.9,0.441,0.32,0.708,1995,11.9,24.8,36.8,5
1375,1,4,1,Mississippi State,5,0,0,115,1995,Mississippi State,4.93,5.59,13.6,0.95,5.4,16.0,555.0,1072.0,0.518,73.6,0.467,0.34,0.751,1995,12.3,25.3,37.6,1
