,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,name_y,SRS_adv,SOS_adv,pace_adv,ORtg_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,pace_adv_opponent,ORtg_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,pace_adv_subtracted,ORtg_adv_subtracted,eFG_perc_adv_subtracted
371,7,3,1,San Diego State,7,1,1,102,2013,San Diego State,4.56,6.88,12.3,1.03,5.9,18.0,600.0,1219.0,0.49200000000000005,69.2,0.43799999999999994,0.324,0.6759999999999999,2013,11.0,25.9,36.8,10,San Diego State,San Diego State,13.01,6.19,66.6,103.7,0.491,2013,0.41,-3.77,74.4,107.5,0.505,12.6,9.96,-7.800000000000011,-3.799999999999997,-0.014000000000000012
372,15,8,2,San Diego State,7,0,1,112,2013,San Diego State,4.56,6.88,12.3,1.03,5.9,18.0,600.0,1219.0,0.49200000000000005,69.2,0.43799999999999994,0.324,0.6759999999999999,2013,11.0,25.9,36.8,15,San Diego State,San Diego State,13.01,6.19,66.6,103.7,0.491,2013,11.4,7.09,66.8,104.9,0.478,1.6099999999999994,-0.8999999999999995,-0.20000000000000284,-1.2000000000000028,0.013000000000000012
373,7,3,1,Oklahoma,10,0,0,103,2013,Oklahoma,2.81,6.45,12.4,1.05,5.0,15.0,626.0,1317.0,0.475,71.1,0.436,0.326,0.76,2013,11.9,24.8,36.7,7,Oklahoma,Oklahoma,11.4,7.09,66.8,104.9,0.478,2013,13.01,6.19,66.6,103.7,0.491,-1.6099999999999994,0.8999999999999995,0.20000000000000284,1.2000000000000028,-0.013000000000000012
374,15,13,2,Georgetown,2,0,1,104,2013,Georgetown,3.84,7.55,14.8,1.17,5.9,16.0,531.0,1054.0,0.504,64.6,0.456,0.358,0.68,2013,9.2,23.7,32.9,15,Georgetown,Georgetown,15.84,7.59,62.4,102.0,0.511,2013,2.76,-2.07,69.5,103.8,0.521,13.08,9.66,-7.100000000000001,-1.7999999999999972,-0.010000000000000009
375,15,13,2,Florida Gulf Coast,15,1,0,105,2013,Florida Gulf Coast,3.76,9.0,14.0,0.95,6.8,20.0,672.0,1282.0,0.524,73.1,0.46,0.33899999999999997,0.677,2013,11.5,25.1,36.6,2,Florida Gulf Coast,Florida Gulf Coast,2.76,-2.07,69.5,103.8,0.521,2013,15.84,7.59,62.4,102.0,0.511,-13.08,-9.66,7.100000000000001,1.7999999999999972,0.010000000000000009
376,15,8,2,Florida Gulf Coast,15,1,0,113,2013,Florida Gulf Coast,3.76,9.0,14.0,0.95,6.8,20.0,672.0,1282.0,0.524,73.1,0.46,0.33899999999999997,0.677,2013,11.5,25.1,36.6,7,Florida Gulf Coast,Florida Gulf Coast,2.76,-2.07,69.5,103.8,0.521,2013,2.76,-2.07,69.5,103.8,0.521,0.0,0.0,0.0,0.0,0.0
377,3,12,1,Florida Gulf Coast,15,0,0,117,2013,Florida Gulf Coast,3.76,9.0,14.0,0.95,6.8,20.0,672.0,1282.0,0.524,73.1,0.46,0.33899999999999997,0.677,2013,11.5,25.1,36.6,3,Florida Gulf Coast,Florida Gulf Coast,2.76,-2.07,69.5,103.8,0.521,2013,2.76,-2.07,69.5,103.8,0.521,0.0,0.0,0.0,0.0,0.0
378,1,15,1,Wichita State,1,1,1,0,2014,Wichita State,5.15,6.97,13.5,1.3,6.9,20.0,612.0,1170.0,0.523,75.5,0.45899999999999996,0.348,0.73,2014,11.9,26.7,38.6,16,Wichita State,Wichita State,16.65,1.74,64.5,116.1,0.526,2014,16.65,1.74,64.5,116.1,0.526,0.0,0.0,0.0,0.0,0.0
379,8,7,2,Wichita State,1,0,1,16,2014,Wichita State,5.15,6.97,13.5,1.3,6.9,20.0,612.0,1170.0,0.523,75.5,0.45899999999999996,0.348,0.73,2014,11.9,26.7,38.6,8,Wichita State,Wichita State,16.65,1.74,64.5,116.1,0.526,2014,16.65,1.74,64.5,116.1,0.526,0.0,0.0,0.0,0.0,0.0
380,1,15,1,Cal Poly,16,0,0,1,2014,Cal Poly,2.75,5.84,11.7,1.3,6.5,19.0,506.0,1130.0,0.44799999999999995,63.2,0.41,0.33899999999999997,0.693,2014,11.1,21.3,32.3,1,Cal Poly,Cal Poly,-1.34,1.69,60.8,103.5,0.466,2014,18.07,9.9,65.9,112.4,0.5,-19.41,-8.21,-5.1000000000000085,-8.900000000000006,-0.033999999999999975
381,8,1,1,Kentucky,8,1,1,2,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.45399999999999996,0.326,0.679,2014,14.7,26.6,41.3,9,Kentucky,Kentucky,18.07,9.9,65.9,112.4,0.5,2014,-1.34,1.69,60.8,103.5,0.466,19.41,8.21,5.1000000000000085,8.900000000000006,0.033999999999999975
382,8,7,2,Kentucky,8,1,0,17,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.45399999999999996,0.326,0.679,2014,14.7,26.6,41.3,1,Kentucky,Kentucky,18.07,9.9,65.9,112.4,0.5,2014,18.07,9.9,65.9,112.4,0.5,0.0,0.0,0.0,0.0,0.0
383,8,4,2,Kentucky,8,1,0,24,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.45399999999999996,0.326,0.679,2014,14.7,26.6,41.3,4,Kentucky,Kentucky,18.07,9.9,65.9,112.4,0.5,2014,18.07,9.9,65.9,112.4,0.5,0.0,0.0,0.0,0.0,0.0
384,8,6,2,Kentucky,8,1,0,28,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.45399999999999996,0.326,0.679,2014,14.7,26.6,41.3,2,Kentucky,Kentucky,18.07,9.9,65.9,112.4,0.5,2014,18.07,9.9,65.9,112.4,0.5,0.0,0.0,0.0,0.0,0.0
385,8,6,2,Kentucky,8,1,0,123,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.45399999999999996,0.326,0.679,2014,14.7,26.6,41.3,2,Kentucky,Kentucky,18.07,9.9,65.9,112.4,0.5,2014,18.07,9.9,65.9,112.4,0.5,0.0,0.0,0.0,0.0,0.0
386,7,1,1,Kentucky,8,0,0,125,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.45399999999999996,0.326,0.679,2014,14.7,26.6,41.3,7,Kentucky,Kentucky,18.07,9.9,65.9,112.4,0.5,2014,12.14,8.47,65.6,104.2,0.488,5.93,1.4299999999999997,0.30000000000001137,8.200000000000003,0.01200000000000001
387,8,1,1,Kansas State,9,0,0,3,2014,Kansas State,2.97,6.19,15.5,1.26,6.0,18.0,586.0,1210.0,0.484,69.7,0.436,0.33399999999999996,0.6579999999999999,2014,12.4,23.6,36.0,8,Kansas State,Kansas State,12.14,8.47,65.6,104.2,0.488,2014,18.07,9.9,65.9,112.4,0.5,-5.93,-1.4299999999999997,-0.30000000000001137,-8.200000000000003,-0.01200000000000001
388,5,7,1,Saint Louis,5,1,1,4,2014,Saint Louis,4.19,7.41,14.3,1.13,5.7,18.0,596.0,1184.0,0.503,70.0,0.44299999999999995,0.319,0.708,2014,10.2,26.0,36.3,12,Saint Louis,Saint Louis,11.63,4.24,67.4,102.4,0.494,2014,11.63,4.24,67.4,102.4,0.494,0.0,0.0,0.0,0.0,0.0
389,4,1,1,Saint Louis,5,0,0,18,2014,Saint Louis,4.19,7.41,14.3,1.13,5.7,18.0,596.0,1184.0,0.503,70.0,0.44299999999999995,0.319,0.708,2014,10.2,26.0,36.3,4,Saint Louis,Saint Louis,11.63,4.24,67.4,102.4,0.494,2014,11.63,4.24,67.4,102.4,0.494,0.0,0.0,0.0,0.0,0.0
390,5,7,1,NC State,12,0,0,5,2014,NC State,3.97,4.76,12.9,1.24,4.5,15.0,741.0,1445.0,0.513,70.8,0.45899999999999996,0.303,0.6609999999999999,2014,11.9,22.4,34.3,5,North Carolina State,North Carolina State,9.02,7.44,64.9,108.1,0.5,2014,24.69,4.8,69.0,117.4,0.535,-15.670000000000002,2.6400000000000006,-4.099999999999994,-9.300000000000011,-0.03500000000000003
391,4,9,1,Louisville,4,1,1,6,2014,Louisville,4.62,10.12,15.7,1.52,8.1,22.0,709.0,1337.0,0.53,82.1,0.474,0.371,0.659,2014,13.7,24.2,37.9,13,Louisville,Louisville,24.69,4.8,69.0,117.4,0.535,2014,9.02,7.44,64.9,108.1,0.5,15.670000000000002,-2.6400000000000006,4.099999999999994,9.300000000000011,0.03500000000000003
392,4,1,1,Louisville,4,1,1,19,2014,Louisville,4.62,10.12,15.7,1.52,8.1,22.0,709.0,1337.0,0.53,82.1,0.474,0.371,0.659,2014,13.7,24.2,37.9,5,Louisville,Louisville,24.69,4.8,69.0,117.4,0.535,2014,24.69,4.8,69.0,117.4,0.535,0.0,0.0,0.0,0.0,0.0
393,8,4,2,Louisville,4,0,1,25,2014,Louisville,4.62,10.12,15.7,1.52,8.1,22.0,709.0,1337.0,0.53,82.1,0.474,0.371,0.659,2014,13.7,24.2,37.9,8,Louisville,Louisville,24.69,4.8,69.0,117.4,0.535,2014,24.69,4.8,69.0,117.4,0.535,0.0,0.0,0.0,0.0,0.0
394,4,9,1,Manhattan,13,0,0,7,2014,Manhattan,6.09,8.28,13.2,0.93,6.4,17.0,600.0,1227.0,0.489,77.4,0.451,0.36700000000000005,0.662,2014,12.8,24.8,37.6,4,Manhattan,Manhattan,6.04,-0.9,70.3,107.1,0.507,2014,10.61,6.0,71.7,105.3,0.504,-4.569999999999999,-6.9,-1.4000000000000057,1.7999999999999972,0.0030000000000000027
395,11,5,2,UMass,6,0,1,8,2014,UMass,5.53,6.81,15.2,1.12,5.4,16.0,698.0,1394.0,0.501,76.1,0.46,0.34700000000000003,0.682,2014,12.2,26.4,38.6,11,Massachusetts,Massachusetts,10.61,6.0,71.7,105.3,0.504,2014,6.04,-0.9,70.3,107.1,0.507,4.569999999999999,6.9,1.4000000000000057,-1.7999999999999972,-0.0030000000000000027
396,11,5,2,Tennessee,11,1,0,9,2014,Tennessee,4.85,5.24,12.6,1.18,5.7,17.0,627.0,1263.0,0.496,71.3,0.447,0.336,0.71,2014,13.7,25.1,38.8,6,Tennessee,Tennessee,17.34,7.84,62.8,114.2,0.503,2014,17.34,7.84,62.8,114.2,0.503,0.0,0.0,0.0,0.0,0.0
397,11,3,1,Tennessee,11,1,1,20,2014,Tennessee,4.85,5.24,12.6,1.18,5.7,17.0,627.0,1263.0,0.496,71.3,0.447,0.336,0.71,2014,13.7,25.1,38.8,14,Tennessee,Tennessee,17.34,7.84,62.8,114.2,0.503,2014,17.34,7.84,62.8,114.2,0.503,0.0,0.0,0.0,0.0,0.0
398,2,9,1,Tennessee,11,0,0,26,2014,Tennessee,4.85,5.24,12.6,1.18,5.7,17.0,627.0,1263.0,0.496,71.3,0.447,0.336,0.71,2014,13.7,25.1,38.8,2,Tennessee,Tennessee,17.34,7.84,62.8,114.2,0.503,2014,19.51,8.48,65.5,119.4,0.538,-2.1700000000000017,-0.6400000000000006,-2.700000000000003,-5.200000000000003,-0.03500000000000003
399,14,11,2,Duke,3,0,1,10,2014,Duke,3.06,7.0,14.6,1.52,8.9,23.0,590.0,1145.0,0.515,79.1,0.466,0.391,0.727,2014,11.9,22.5,34.5,14,Duke,Duke,19.51,8.48,65.5,119.4,0.538,2014,17.34,7.84,62.8,114.2,0.503,2.1700000000000017,0.6400000000000006,2.700000000000003,5.200000000000003,0.03500000000000003
400,14,11,2,Mercer,14,1,0,11,2014,Mercer,4.21,6.03,16.4,1.38,8.1,21.0,656.0,1242.0,0.528,79.3,0.475,0.384,0.732,2014,11.7,26.3,38.0,3,Mercer,Mercer,5.33,-3.42,65.7,115.8,0.547,2014,5.33,-3.42,65.7,115.8,0.547,0.0,0.0,0.0,0.0,0.0
401,11,3,1,Mercer,14,0,0,21,2014,Mercer,4.21,6.03,16.4,1.38,8.1,21.0,656.0,1242.0,0.528,79.3,0.475,0.384,0.732,2014,11.7,26.3,38.0,11,Mercer,Mercer,5.33,-3.42,65.7,115.8,0.547,2014,5.33,-3.42,65.7,115.8,0.547,0.0,0.0,0.0,0.0,0.0
402,7,3,1,Texas,7,1,1,12,2014,Texas,6.0,5.76,12.8,1.03,5.1,16.0,682.0,1454.0,0.469,74.1,0.431,0.324,0.664,2014,15.1,26.7,41.8,10,Texas,Texas,12.67,9.15,69.1,107.0,0.474,2014,12.67,9.15,69.1,107.0,0.474,0.0,0.0,0.0,0.0,0.0
403,2,5,1,Texas,7,0,0,22,2014,Texas,6.0,5.76,12.8,1.03,5.1,16.0,682.0,1454.0,0.469,74.1,0.431,0.324,0.664,2014,15.1,26.7,41.8,2,Texas,Texas,12.67,9.15,69.1,107.0,0.474,2014,12.67,9.15,69.1,107.0,0.474,0.0,0.0,0.0,0.0,0.0
404,7,3,1,Arizona State,10,0,0,13,2014,Arizona State,5.66,5.16,14.2,1.24,8.1,21.0,549.0,1123.0,0.489,75.0,0.45,0.386,0.6940000000000001,2014,8.4,27.2,35.6,7,Arizona State,Arizona State,13.32,7.41,69.0,107.2,0.524,2014,18.52,9.65,62.5,117.5,0.557,-5.199999999999999,-2.24,6.5,-10.299999999999997,-0.03300000000000003
405,2,13,1,Michigan,2,1,1,14,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.48100000000000004,0.39799999999999996,0.757,2014,8.7,23.2,31.9,15,Michigan,Michigan,18.52,9.65,62.5,117.5,0.557,2014,13.32,7.41,69.0,107.2,0.524,5.199999999999999,2.24,-6.5,10.299999999999997,0.03300000000000003
406,2,5,1,Michigan,2,1,1,23,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.48100000000000004,0.39799999999999996,0.757,2014,8.7,23.2,31.9,7,Michigan,Michigan,18.52,9.65,62.5,117.5,0.557,2014,18.52,9.65,62.5,117.5,0.557,0.0,0.0,0.0,0.0,0.0
407,2,9,1,Michigan,2,1,1,27,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.48100000000000004,0.39799999999999996,0.757,2014,8.7,23.2,31.9,11,Michigan,Michigan,18.52,9.65,62.5,117.5,0.557,2014,18.52,9.65,62.5,117.5,0.557,0.0,0.0,0.0,0.0,0.0
408,8,6,2,Michigan,2,0,1,29,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.48100000000000004,0.39799999999999996,0.757,2014,8.7,23.2,31.9,8,Michigan,Michigan,18.52,9.65,62.5,117.5,0.557,2014,-4.32,-5.95,63.0,105.6,0.502,22.84,15.600000000000001,-0.5,11.900000000000006,0.05500000000000005
409,2,13,1,Wofford,15,0,0,15,2014,Wofford,1.69,6.31,12.9,1.21,6.1,16.0,595.0,1226.0,0.485,67.7,0.451,0.371,0.6629999999999999,2014,10.8,22.5,33.3,2,Wofford,Wofford,-4.32,-5.95,63.0,105.6,0.502,2014,18.52,9.65,62.5,117.5,0.557,-22.84,-15.600000000000001,0.5,-11.900000000000006,-0.05500000000000005
410,1,15,1,Florida,1,1,1,30,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.46299999999999997,0.366,0.6659999999999999,2014,11.6,24.0,35.6,16,Florida,Florida,20.69,8.54,62.9,111.1,0.522,2014,20.69,8.54,62.9,111.1,0.522,0.0,0.0,0.0,0.0,0.0
411,1,8,1,Florida,1,1,1,46,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.46299999999999997,0.366,0.6659999999999999,2014,11.6,24.0,35.6,9,Florida,Florida,20.69,8.54,62.9,111.1,0.522,2014,20.69,8.54,62.9,111.1,0.522,0.0,0.0,0.0,0.0,0.0
412,1,3,1,Florida,1,1,1,54,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.46299999999999997,0.366,0.6659999999999999,2014,11.6,24.0,35.6,4,Florida,Florida,20.69,8.54,62.9,111.1,0.522,2014,20.69,8.54,62.9,111.1,0.522,0.0,0.0,0.0,0.0,0.0
413,1,10,1,Florida,1,1,1,58,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.46299999999999997,0.366,0.6659999999999999,2014,11.6,24.0,35.6,11,Florida,Florida,20.69,8.54,62.9,111.1,0.522,2014,20.69,8.54,62.9,111.1,0.522,0.0,0.0,0.0,0.0,0.0
414,7,6,2,Florida,1,0,1,121,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.46299999999999997,0.366,0.6659999999999999,2014,11.6,24.0,35.6,7,Florida,Florida,20.69,8.54,62.9,111.1,0.522,2014,-3.31,-5.22,63.0,103.3,0.488,24.0,13.759999999999998,-0.10000000000000142,7.799999999999997,0.03400000000000003
415,1,15,1,Albany (NY),16,0,0,31,2014,Albany,3.06,5.53,11.1,0.88,4.9,13.0,561.0,1204.0,0.466,66.0,0.439,0.364,0.748,2014,10.3,24.2,34.6,1,Albany (NY),Albany (NY),-3.31,-5.22,63.0,103.3,0.488,2014,20.69,8.54,62.9,111.1,0.522,-24.0,-13.759999999999998,0.10000000000000142,-7.799999999999997,-0.03400000000000003
416,9,1,2,Colorado,8,0,1,32,2014,Colorado,3.38,6.03,11.5,0.87,5.2,16.0,622.0,1276.0,0.48700000000000004,70.9,0.43700000000000006,0.32,0.716,2014,11.6,25.9,37.5,9,Colorado,Colorado,10.8,8.8,67.0,103.7,0.483,2014,17.46,7.54,62.4,113.0,0.507,-6.66,1.2600000000000007,4.600000000000001,-9.299999999999997,-0.02400000000000002
417,9,1,2,Pitt,9,1,0,33,2014,Pittsburgh,3.0,7.0,15.6,1.48,5.1,14.0,670.0,1341.0,0.5,72.5,0.461,0.35600000000000004,0.711,2014,12.1,23.9,36.1,8,Pittsburgh,Pittsburgh,17.46,7.54,62.4,113.0,0.507,2014,10.8,8.8,67.0,103.7,0.483,6.66,-1.2600000000000007,-4.600000000000001,9.299999999999997,0.02400000000000002
418,1,8,1,Pitt,9,0,0,47,2014,Pittsburgh,3.0,7.0,15.6,1.48,5.1,14.0,670.0,1341.0,0.5,72.5,0.461,0.35600000000000004,0.711,2014,12.1,23.9,36.1,1,Pittsburgh,Pittsburgh,17.46,7.54,62.4,113.0,0.507,2014,14.55,4.78,70.4,105.0,0.479,2.91,2.76,-8.000000000000007,8.0,0.028000000000000025
419,12,7,2,VCU,5,0,1,34,2014,VCU,4.21,11.33,13.2,1.06,7.5,21.0,621.0,1362.0,0.456,75.4,0.42,0.35100000000000003,0.677,2014,14.2,23.7,37.9,12,Virginia Commonwealth,Virginia Commonwealth,14.55,4.78,70.4,105.0,0.479,2014,17.46,7.54,62.4,113.0,0.507,-2.91,-2.76,8.000000000000007,-8.0,-0.028000000000000025
420,12,7,2,Stephen F. Austin,12,1,0,35,2014,Stephen F. Austin,3.06,7.58,16.6,1.49,7.1,20.0,640.0,1209.0,0.529,76.5,0.46399999999999997,0.348,0.708,2014,13.0,20.8,33.8,5,Stephen F. Austin,Stephen F. Austin,4.82,-6.76,65.5,115.2,0.525,2014,4.82,-6.76,65.5,115.2,0.525,0.0,0.0,0.0,0.0,0.0
421,4,8,1,Stephen F. Austin,12,0,0,48,2014,Stephen F. Austin,3.06,7.58,16.6,1.49,7.1,20.0,640.0,1209.0,0.529,76.5,0.46399999999999997,0.348,0.708,2014,13.0,20.8,33.8,4,Stephen F. Austin,Stephen F. Austin,4.82,-6.76,65.5,115.2,0.525,2014,4.82,-6.76,65.5,115.2,0.525,0.0,0.0,0.0,0.0,0.0
422,4,9,1,UCLA,4,1,1,36,2014,UCLA,2.91,9.38,17.2,1.63,6.4,16.0,771.0,1461.0,0.528,81.8,0.49,0.391,0.7490000000000001,2014,10.1,25.6,35.6,13,UCLA,UCLA,18.4,7.62,70.0,115.1,0.541,2014,18.4,7.62,70.0,115.1,0.541,0.0,0.0,0.0,0.0,0.0
423,4,8,1,UCLA,4,1,1,49,2014,UCLA,2.91,9.38,17.2,1.63,6.4,16.0,771.0,1461.0,0.528,81.8,0.49,0.391,0.7490000000000001,2014,10.1,25.6,35.6,12,UCLA,UCLA,18.4,7.62,70.0,115.1,0.541,2014,18.4,7.62,70.0,115.1,0.541,0.0,0.0,0.0,0.0,0.0
424,1,3,1,UCLA,4,0,0,55,2014,UCLA,2.91,9.38,17.2,1.63,6.4,16.0,771.0,1461.0,0.528,81.8,0.49,0.391,0.7490000000000001,2014,10.1,25.6,35.6,1,UCLA,UCLA,18.4,7.62,70.0,115.1,0.541,2014,6.23,1.17,68.7,105.0,0.492,12.169999999999998,6.45,1.2999999999999972,10.099999999999994,0.049000000000000044
425,4,9,1,Tulsa,13,0,0,37,2014,Tulsa,3.79,6.97,12.5,1.09,5.8,18.0,624.0,1258.0,0.496,73.1,0.442,0.325,0.675,2014,10.8,25.5,36.3,4,Tulsa,Tulsa,6.23,1.17,68.7,105.0,0.492,2014,18.4,7.62,70.0,115.1,0.541,-12.169999999999998,-6.45,-1.2999999999999972,-10.099999999999994,-0.049000000000000044
426,11,5,2,Ohio State,6,0,1,38,2014,Ohio State,4.5,7.65,12.0,1.08,5.8,18.0,622.0,1220.0,0.51,69.8,0.449,0.326,0.6890000000000001,2014,10.1,24.0,34.1,11,Ohio State,Ohio State,17.84,8.12,65.1,106.1,0.503,2014,10.55,5.34,65.4,109.6,0.524,7.289999999999999,2.7799999999999994,-0.30000000000001137,-3.5,-0.02100000000000002
427,11,5,2,Dayton,11,1,0,39,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.37799999999999995,0.6809999999999999,2014,11.6,23.7,35.3,6,Dayton,Dayton,10.55,5.34,65.4,109.6,0.524,2014,17.84,8.12,65.1,106.1,0.503,-7.289999999999999,-2.7799999999999994,0.30000000000001137,3.5,0.02100000000000002
428,11,8,2,Dayton,11,1,0,50,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.37799999999999995,0.6809999999999999,2014,11.6,23.7,35.3,3,Dayton,Dayton,10.55,5.34,65.4,109.6,0.524,2014,10.55,5.34,65.4,109.6,0.524,0.0,0.0,0.0,0.0,0.0
429,11,1,2,Dayton,11,1,0,56,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.37799999999999995,0.6809999999999999,2014,11.6,23.7,35.3,10,Dayton,Dayton,10.55,5.34,65.4,109.6,0.524,2014,10.55,5.34,65.4,109.6,0.524,0.0,0.0,0.0,0.0,0.0
430,1,10,1,Dayton,11,0,0,59,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.37799999999999995,0.6809999999999999,2014,11.6,23.7,35.3,1,Dayton,Dayton,10.55,5.34,65.4,109.6,0.524,2014,16.05,7.25,60.5,111.6,0.482,-5.5,-1.9100000000000001,4.900000000000006,-2.0,0.04200000000000004
431,3,11,1,Syracuse,3,1,1,40,2014,Syracuse,4.94,8.03,11.9,1.34,5.0,15.0,610.0,1284.0,0.475,68.2,0.43700000000000006,0.335,0.703,2014,13.2,22.1,35.3,14,Syracuse,Syracuse,16.05,7.25,60.5,111.6,0.482,2014,10.55,5.34,65.4,109.6,0.524,5.5,1.9100000000000001,-4.900000000000006,2.0,-0.04200000000000004
432,11,8,2,Syracuse,3,0,1,51,2014,Syracuse,4.94,8.03,11.9,1.34,5.0,15.0,610.0,1284.0,0.475,68.2,0.43700000000000006,0.335,0.703,2014,13.2,22.1,35.3,11,Syracuse,Syracuse,16.05,7.25,60.5,111.6,0.482,2014,1.73,-1.45,66.5,106.5,0.52,14.32,8.7,-6.0,5.099999999999994,-0.038000000000000034
433,3,11,1,Western Michigan,14,0,0,41,2014,Western Michigan,3.44,5.94,11.4,0.81,6.0,18.0,571.0,1060.0,0.539,72.5,0.466,0.332,0.7240000000000001,2014,9.8,25.1,34.9,3,Western Michigan,Western Michigan,1.73,-1.45,66.5,106.5,0.52,2014,16.05,7.25,60.5,111.6,0.482,-14.32,-8.7,6.0,-5.099999999999994,0.038000000000000034
434,10,3,2,New Mexico,7,0,1,42,2014,New Mexico,5.15,4.85,15.5,1.45,5.8,17.0,635.0,1226.0,0.518,74.6,0.461,0.337,0.727,2014,10.6,27.5,38.2,10,New Mexico,New Mexico,12.72,4.84,65.6,111.2,0.511,2014,13.42,9.0,67.1,108.0,0.513,-0.6999999999999993,-4.16,-1.5,3.200000000000003,-0.0020000000000000018
435,10,3,2,Stanford,10,1,0,43,2014,Stanford,4.24,5.09,11.8,1.05,5.9,16.0,639.0,1270.0,0.503,73.5,0.46399999999999997,0.371,0.703,2014,9.7,25.2,34.8,7,Stanford,Stanford,13.42,9.0,67.1,108.0,0.513,2014,12.72,4.84,65.6,111.2,0.511,0.6999999999999993,4.16,1.5,-3.200000000000003,0.0020000000000000018
436,10,8,2,Stanford,10,1,0,52,2014,Stanford,4.24,5.09,11.8,1.05,5.9,16.0,639.0,1270.0,0.503,73.5,0.46399999999999997,0.371,0.703,2014,9.7,25.2,34.8,2,Stanford,Stanford,13.42,9.0,67.1,108.0,0.513,2014,13.42,9.0,67.1,108.0,0.513,0.0,0.0,0.0,0.0,0.0
437,11,1,2,Stanford,10,0,1,57,2014,Stanford,4.24,5.09,11.8,1.05,5.9,16.0,639.0,1270.0,0.503,73.5,0.46399999999999997,0.371,0.703,2014,9.7,25.2,34.8,11,Stanford,Stanford,13.42,9.0,67.1,108.0,0.513,2014,13.42,9.0,67.1,108.0,0.513,0.0,0.0,0.0,0.0,0.0
438,2,13,1,Kansas,2,1,1,44,2014,Kansas,5.67,5.85,15.1,1.15,5.6,16.0,720.0,1293.0,0.557,79.6,0.495,0.345,0.711,2014,11.8,26.3,38.1,15,Kansas,Kansas,20.25,11.4,68.6,114.3,0.542,2014,20.25,11.4,68.6,114.3,0.542,0.0,0.0,0.0,0.0,0.0
439,10,8,2,Kansas,2,0,1,53,2014,Kansas,5.67,5.85,15.1,1.15,5.6,16.0,720.0,1293.0,0.557,79.6,0.495,0.345,0.711,2014,11.8,26.3,38.1,10,Kansas,Kansas,20.25,11.4,68.6,114.3,0.542,2014,20.25,11.4,68.6,114.3,0.542,0.0,0.0,0.0,0.0,0.0
440,2,13,1,Eastern Kentucky,15,0,0,45,2014,Eastern Kentucky,2.0,8.82,14.7,1.38,9.2,24.0,556.0,977.0,0.569,79.0,0.49,0.39,0.7509999999999999,2014,7.1,19.1,26.2,2,Eastern Kentucky,Eastern Kentucky,0.6,-4.34,67.5,116.3,0.574,2014,18.38,7.86,60.6,108.8,0.508,-17.779999999999998,-12.2,6.899999999999999,7.5,0.06599999999999995
441,1,15,1,Virginia,1,1,1,60,2014,Virginia,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,65.8,0.45299999999999996,0.363,0.664,2014,10.9,24.6,35.5,16,Virginia,Virginia,18.38,7.86,60.6,108.8,0.508,2014,0.6,-4.34,67.5,116.3,0.574,17.779999999999998,12.2,-6.899999999999999,-7.5,-0.06599999999999995
