,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,index_everything,name_y,SRS_adv,SOS_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted,BLKPG_opponent,STPG_opponent,APG_opponent,AST_TO_opponent,_3pm_opponent,_3pa_opponent,_2pm_opponent,_2pa_opponent,_2p_perc_opponent,FG_perc_opponent,_3p_perc_opponent,FT_perc_opponent,ORPG_opponent,DRPG_opponent,RPG_opponent,other_team_seed_opponent,BLKPG_subtracted,STPG_subtracted,APG_subtracted,AST_TO_subtracted,_3pm_subtracted,_3pa_subtracted,_2pm_subtracted,_2pa_subtracted,_2p_perc_subtracted,PTS_opponent,PTS_subtracted,FG_perc_subtracted,_3p_perc_subtracted,FT_perc_subtracted,ORPG_subtracted,DRPG_subtracted,RPG_subtracted,round,name_ken,wins,losses,year_kenpom,kenpom_adjem,names_for_merging_ken
915,2052,2052,2052,3060,4,9,1,Xavier,4,1,1,36,2009,Xavier,5.13,5.38,13.5,0.9,6.9,17.0,559.0,1131.0,0.494,72.4,0.463,0.399,0.675,2009,12.1,27.4,39.5,13,Xavier,2052,Xavier,14.45,4.65,0.524,2009,1.14,-3.16,0.537,13.31,7.81,-0.013000000000000013,2.84,7.47,15.3,1.11,9.7,25.0,532.0,1039.0,0.512,0.454,0.38,0.6859999999999999,12.0,22.2,34.2,4,2.29,-2.09,-1.8000000000000007,-0.21000000000000008,-2.799999999999999,-8.0,27.0,92.0,-0.018000000000000016,73.8,-1.3999999999999917,0.009000000000000008,0.019000000000000017,-0.0109999999999999,0.09999999999999963,5.199999999999998,5.299999999999997,1,Xavier,27.0,8.0,2009,20.24,Xavier
916,2053,2053,2053,3061,4,9,1,Portland State,13,0,0,37,2009,Portland State,2.84,7.47,15.3,1.11,9.7,25.0,532.0,1039.0,0.512,73.8,0.454,0.38,0.6859999999999999,2009,12.0,22.2,34.2,4,Portland State,2053,Portland State,1.14,-3.16,0.537,2009,14.45,4.65,0.524,-13.31,-7.81,0.013000000000000013,5.13,5.38,13.5,0.9,6.9,17.0,559.0,1131.0,0.494,0.463,0.399,0.675,12.1,27.4,39.5,13,-2.29,2.09,1.8000000000000007,0.21000000000000008,2.799999999999999,8.0,-27.0,-92.0,0.018000000000000016,72.4,1.3999999999999917,-0.009000000000000008,-0.019000000000000017,0.0109999999999999,-0.09999999999999963,-5.199999999999998,-5.299999999999997,1,Portland St.,23.0,10.0,2009,4.04,Portland State
917,2054,2054,2054,3062,6,5,1,UCLA,6,1,1,38,2009,UCLA,3.21,8.36,15.7,1.27,7.5,19.0,679.0,1254.0,0.541,76.0,0.494,0.398,0.721,2009,11.5,21.5,33.0,11,UCLA,2054,UCLA,18.64,7.19,0.557,2009,7.7,-0.65,0.52,10.94,7.840000000000002,0.03700000000000003,4.58,7.64,13.8,1.09,6.5,18.0,630.0,1243.0,0.507,0.463,0.369,0.705,10.7,23.3,34.0,6,-1.37,0.7199999999999998,1.8999999999999984,0.17999999999999994,1.0,1.0,49.0,11.0,0.03400000000000003,72.0,4.0,0.03099999999999997,0.029000000000000026,0.016000000000000014,0.8000000000000007,-1.8000000000000007,-1.0,1,UCLA,26.0,9.0,2009,23.93,UCLA
918,2055,2055,2055,3063,6,5,1,VCU,11,0,0,39,2009,VCU,4.58,7.64,13.8,1.09,6.5,18.0,630.0,1243.0,0.507,72.0,0.463,0.369,0.705,2009,10.7,23.3,34.0,6,Virginia Commonwealth,2055,Virginia Commonwealth,7.7,-0.65,0.52,2009,18.64,7.19,0.557,-10.94,-7.840000000000002,-0.03700000000000003,3.21,8.36,15.7,1.27,7.5,19.0,679.0,1254.0,0.541,0.494,0.398,0.721,11.5,21.5,33.0,11,1.37,-0.7199999999999998,-1.8999999999999984,-0.17999999999999994,-1.0,-1.0,-49.0,-11.0,-0.03400000000000003,76.0,-4.0,-0.03099999999999997,-0.029000000000000026,-0.016000000000000014,-0.8000000000000007,1.8000000000000007,1.0,1,VCU,24.0,10.0,2009,13.62,VCU
919,2056,2056,2056,3064,3,11,1,Villanova,3,1,1,40,2009,Villanova,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,76.5,0.457,0.368,0.742,2009,12.2,25.2,37.4,14,Villanova,2056,Villanova,17.45,8.72,0.508,2009,-0.05,-5.49,0.537,17.5,14.21,-0.029000000000000026,2.52,5.42,13.1,0.99,7.1,19.0,504.0,968.0,0.521,0.466,0.377,0.648,9.5,23.5,33.0,3,0.69,2.55,1.7000000000000008,0.1200000000000001,-0.5,-1.0,135.0,316.0,-0.02300000000000002,64.5,12.0,-0.009000000000000008,-0.009000000000000008,0.09399999999999996,2.7,1.6999999999999993,4.399999999999999,1,Villanova,30.0,8.0,2009,23.89,Villanova
920,2057,2057,2057,3065,3,11,1,American,14,0,0,41,2009,American,2.52,5.42,13.1,0.99,7.1,19.0,504.0,968.0,0.521,64.5,0.466,0.377,0.648,2009,9.5,23.5,33.0,3,American,2057,American,-0.05,-5.49,0.537,2009,17.45,8.72,0.508,-17.5,-14.21,0.029000000000000026,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,0.457,0.368,0.742,12.2,25.2,37.4,14,-0.69,-2.55,-1.7000000000000008,-0.1200000000000001,0.5,1.0,-135.0,-316.0,0.02300000000000002,76.5,-12.0,0.009000000000000008,0.009000000000000008,-0.09399999999999996,-2.7,-1.6999999999999993,-4.399999999999999,1,American,24.0,8.0,2009,4.7,American
921,2058,2058,2058,3066,7,3,1,Texas,7,1,1,42,2009,Texas,5.55,6.24,13.0,1.04,4.6,14.0,713.0,1482.0,0.481,72.3,0.442,0.321,0.6709999999999999,2009,14.2,24.6,38.8,10,Texas,2058,Texas,14.83,8.09,0.485,2009,11.32,7.19,0.494,3.51,0.8999999999999995,-0.009000000000000008,6.22,8.38,14.2,0.98,5.8,18.0,576.0,1156.0,0.498,0.442,0.327,0.715,12.2,22.4,34.6,7,-0.6699999999999999,-2.140000000000001,-1.1999999999999993,0.06000000000000005,-1.2000000000000002,-4.0,137.0,326.0,-0.017000000000000015,66.5,5.799999999999998,0.0,-0.0060000000000000045,-0.04400000000000004,2.0,2.200000000000003,4.199999999999996,1,Texas,23.0,12.0,2009,19.65,Texas
922,2059,2059,2059,3067,7,3,1,Minnesota,10,0,0,43,2009,Minnesota,6.22,8.38,14.2,0.98,5.8,18.0,576.0,1156.0,0.498,66.5,0.442,0.327,0.715,2009,12.2,22.4,34.6,7,Minnesota,2059,Minnesota,11.32,7.19,0.494,2009,14.83,8.09,0.485,-3.51,-0.8999999999999995,0.009000000000000008,5.55,6.24,13.0,1.04,4.6,14.0,713.0,1482.0,0.481,0.442,0.321,0.6709999999999999,14.2,24.6,38.8,10,0.6699999999999999,2.140000000000001,1.1999999999999993,-0.06000000000000005,1.2000000000000002,4.0,-137.0,-326.0,0.017000000000000015,72.3,-5.799999999999998,0.0,0.0060000000000000045,0.04400000000000004,-2.0,-2.200000000000003,-4.199999999999996,1,Minnesota,22.0,11.0,2009,15.43,Minnesota
923,2060,2060,2060,3068,2,13,1,Duke,2,1,1,44,2009,Duke,4.09,8.5,13.4,1.09,7.2,21.0,658.0,1311.0,0.502,78.0,0.448,0.349,0.723,2009,13.3,23.3,36.6,15,Duke,2060,Duke,20.1,9.07,0.505,2009,-3.27,-5.62,0.495,23.37,14.69,0.010000000000000007,4.19,7.03,12.1,0.91,6.0,18.0,566.0,1153.0,0.491,0.438,0.33,0.6729999999999999,11.3,23.5,34.9,2,-0.10000000000000052,1.4699999999999998,1.3000000000000007,0.18000000000000005,1.2000000000000002,3.0,92.0,158.0,0.01100000000000001,70.2,7.799999999999998,0.010000000000000007,0.018999999999999958,0.05000000000000005,2.0,-0.1999999999999993,1.7000000000000028,1,Duke,30.0,7.0,2009,24.31,Duke
924,2061,2061,2061,3069,2,13,1,Binghamton,15,0,0,45,2009,Binghamton,4.19,7.03,12.1,0.91,6.0,18.0,566.0,1153.0,0.491,70.2,0.438,0.33,0.6729999999999999,2009,11.3,23.5,34.9,2,Binghamton,2061,Binghamton,-3.27,-5.62,0.495,2009,20.1,9.07,0.505,-23.37,-14.69,-0.010000000000000007,4.09,8.5,13.4,1.09,7.2,21.0,658.0,1311.0,0.502,0.448,0.349,0.723,13.3,23.3,36.6,15,0.10000000000000052,-1.4699999999999998,-1.3000000000000007,-0.18000000000000005,-1.2000000000000002,-3.0,-92.0,-158.0,-0.01100000000000001,78.0,-7.799999999999998,-0.010000000000000007,-0.018999999999999958,-0.05000000000000005,-2.0,0.1999999999999993,-1.7000000000000028,1,Binghamton,23.0,9.0,2009,-0.98,Binghamton
925,2062,2062,2062,3070,1,7,1,Pitt,1,1,1,46,2009,Pittsburgh,3.91,7.06,18.0,1.5,6.2,17.0,743.0,1385.0,0.536,78.0,0.484,0.354,0.674,2009,14.9,24.8,39.8,8,Pittsburgh,2062,Pittsburgh,21.21,8.61,0.53,2009,13.78,7.44,0.54,7.4300000000000015,1.169999999999999,-0.010000000000000007,2.45,7.67,12.6,1.01,9.3,24.0,584.0,1150.0,0.508,0.457,0.384,0.743,10.1,25.4,35.5,1,1.46,-0.6100000000000003,5.4,0.49,-3.1000000000000005,-7.0,159.0,235.0,0.028000000000000025,81.1,-3.0999999999999943,0.02699999999999997,-0.030000000000000027,-0.06899999999999995,4.800000000000002,-0.5999999999999979,4.299999999999997,2,Pittsburgh,31.0,5.0,2009,28.96,Pittsburgh
926,2063,2063,2063,3071,1,7,1,Oklahoma State,8,0,0,47,2009,Oklahoma State,2.45,7.67,12.6,1.01,9.3,24.0,584.0,1150.0,0.508,81.1,0.457,0.384,0.743,2009,10.1,25.4,35.5,1,Oklahoma State,2063,Oklahoma State,13.78,7.44,0.54,2009,21.21,8.61,0.53,-7.4300000000000015,-1.169999999999999,0.010000000000000007,3.91,7.06,18.0,1.5,6.2,17.0,743.0,1385.0,0.536,0.484,0.354,0.674,14.9,24.8,39.8,8,-1.46,0.6100000000000003,-5.4,-0.49,3.1000000000000005,7.0,-159.0,-235.0,-0.028000000000000025,78.0,3.0999999999999943,-0.02699999999999997,0.030000000000000027,0.06899999999999995,-4.800000000000002,0.5999999999999979,-4.299999999999997,2,Oklahoma St.,23.0,12.0,2009,18.33,Oklahoma State
927,2064,2064,2064,3072,4,8,1,Wisconsin,12,0,0,48,2009,Wisconsin,2.65,4.97,12.2,1.2,6.5,18.0,496.0,1031.0,0.481,64.4,0.442,0.369,0.7240000000000001,2009,9.8,21.3,31.1,4,Wisconsin,2064,Wisconsin,12.43,8.43,0.499,2009,14.45,4.65,0.524,-2.02,3.78,-0.025000000000000026,5.13,5.38,13.5,0.9,6.9,17.0,559.0,1131.0,0.494,0.463,0.399,0.675,12.1,27.4,39.5,12,-2.48,-0.41000000000000014,-1.3000000000000007,0.29999999999999993,-0.4000000000000004,1.0,-63.0,-100.0,-0.013000000000000013,72.4,-8.0,-0.02100000000000002,-0.030000000000000027,0.04900000000000005,-2.299999999999999,-6.099999999999998,-8.399999999999999,2,Wisconsin,20.0,13.0,2009,17.62,Wisconsin
928,2065,2065,2065,3073,4,8,1,Xavier,4,1,1,49,2009,Xavier,5.13,5.38,13.5,0.9,6.9,17.0,559.0,1131.0,0.494,72.4,0.463,0.399,0.675,2009,12.1,27.4,39.5,12,Xavier,2065,Xavier,14.45,4.65,0.524,2009,12.43,8.43,0.499,2.02,-3.78,0.025000000000000026,2.65,4.97,12.2,1.2,6.5,18.0,496.0,1031.0,0.481,0.442,0.369,0.7240000000000001,9.8,21.3,31.1,4,2.48,0.41000000000000014,1.3000000000000007,-0.29999999999999993,0.4000000000000004,-1.0,63.0,100.0,0.013000000000000013,64.4,8.0,0.02100000000000002,0.030000000000000027,-0.04900000000000005,2.299999999999999,6.099999999999998,8.399999999999999,2,Xavier,27.0,8.0,2009,20.24,Xavier
929,2066,2066,2066,3074,3,3,1,UCLA,6,0,0,50,2009,UCLA,3.21,8.36,15.7,1.27,7.5,19.0,679.0,1254.0,0.541,76.0,0.494,0.398,0.721,2009,11.5,21.5,33.0,3,UCLA,2066,UCLA,18.64,7.19,0.557,2009,17.45,8.72,0.508,1.1900000000000013,-1.5300000000000002,0.04900000000000005,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,0.457,0.368,0.742,12.2,25.2,37.4,6,0.0,0.3899999999999997,0.8999999999999986,0.15999999999999992,0.9000000000000004,1.0,40.0,-30.0,0.04300000000000004,76.5,-0.5,0.036999999999999984,0.030000000000000027,-0.02100000000000002,-0.6999999999999993,-3.6999999999999993,-4.399999999999999,2,UCLA,26.0,9.0,2009,23.93,UCLA
930,2067,2067,2067,3075,3,3,1,Villanova,3,1,1,51,2009,Villanova,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,76.5,0.457,0.368,0.742,2009,12.2,25.2,37.4,6,Villanova,2067,Villanova,17.45,8.72,0.508,2009,18.64,7.19,0.557,-1.1900000000000013,1.5300000000000002,-0.04900000000000005,3.21,8.36,15.7,1.27,7.5,19.0,679.0,1254.0,0.541,0.494,0.398,0.721,11.5,21.5,33.0,3,0.0,-0.3899999999999997,-0.8999999999999986,-0.15999999999999992,-0.9000000000000004,-1.0,-40.0,30.0,-0.04300000000000004,76.0,0.5,-0.036999999999999984,-0.030000000000000027,0.02100000000000002,0.6999999999999993,3.6999999999999993,4.399999999999999,2,Villanova,30.0,8.0,2009,23.89,Villanova
931,2068,2068,2068,3076,2,5,1,Texas,7,0,0,52,2009,Texas,5.55,6.24,13.0,1.04,4.6,14.0,713.0,1482.0,0.481,72.3,0.442,0.321,0.6709999999999999,2009,14.2,24.6,38.8,2,Texas,2068,Texas,14.83,8.09,0.485,2009,20.1,9.07,0.505,-5.270000000000001,-0.9800000000000004,-0.02000000000000001,4.09,8.5,13.4,1.09,7.2,21.0,658.0,1311.0,0.502,0.448,0.349,0.723,13.3,23.3,36.6,7,1.46,-2.26,-0.4000000000000004,-0.05000000000000005,-2.6000000000000005,-7.0,55.0,171.0,-0.02100000000000002,78.0,-5.700000000000002,-0.0060000000000000045,-0.02799999999999997,-0.05200000000000005,0.8999999999999986,1.3000000000000007,2.199999999999996,2,Texas,23.0,12.0,2009,19.65,Texas
932,2069,2069,2069,3077,2,5,1,Duke,2,1,1,53,2009,Duke,4.09,8.5,13.4,1.09,7.2,21.0,658.0,1311.0,0.502,78.0,0.448,0.349,0.723,2009,13.3,23.3,36.6,7,Duke,2069,Duke,20.1,9.07,0.505,2009,14.83,8.09,0.485,5.270000000000001,0.9800000000000004,0.02000000000000001,5.55,6.24,13.0,1.04,4.6,14.0,713.0,1482.0,0.481,0.442,0.321,0.6709999999999999,14.2,24.6,38.8,2,-1.46,2.26,0.4000000000000004,0.05000000000000005,2.6000000000000005,7.0,-55.0,-171.0,0.02100000000000002,72.3,5.700000000000002,0.0060000000000000045,0.02799999999999997,0.05200000000000005,-0.8999999999999986,-1.3000000000000007,-2.199999999999996,2,Duke,30.0,7.0,2009,24.31,Duke
933,2070,2070,2070,3078,1,3,1,Pitt,1,1,1,54,2009,Pittsburgh,3.91,7.06,18.0,1.5,6.2,17.0,743.0,1385.0,0.536,78.0,0.484,0.354,0.674,2009,14.9,24.8,39.8,4,Pittsburgh,2070,Pittsburgh,21.21,8.61,0.53,2009,14.45,4.65,0.524,6.7600000000000025,3.9599999999999986,0.0060000000000000045,5.13,5.38,13.5,0.9,6.9,17.0,559.0,1131.0,0.494,0.463,0.399,0.675,12.1,27.4,39.5,1,-1.2199999999999998,1.6799999999999995,4.5,0.6,-0.7000000000000002,0.0,184.0,254.0,0.04200000000000004,72.4,5.599999999999994,0.020999999999999963,-0.04500000000000004,-0.0010000000000000009,2.8000000000000007,-2.599999999999998,0.2999999999999972,3,Pittsburgh,31.0,5.0,2009,28.96,Pittsburgh
934,2071,2071,2071,3079,1,3,1,Xavier,4,0,0,55,2009,Xavier,5.13,5.38,13.5,0.9,6.9,17.0,559.0,1131.0,0.494,72.4,0.463,0.399,0.675,2009,12.1,27.4,39.5,1,Xavier,2071,Xavier,14.45,4.65,0.524,2009,21.21,8.61,0.53,-6.7600000000000025,-3.9599999999999986,-0.0060000000000000045,3.91,7.06,18.0,1.5,6.2,17.0,743.0,1385.0,0.536,0.484,0.354,0.674,14.9,24.8,39.8,4,1.2199999999999998,-1.6799999999999995,-4.5,-0.6,0.7000000000000002,0.0,-184.0,-254.0,-0.04200000000000004,78.0,-5.599999999999994,-0.020999999999999963,0.04500000000000004,0.0010000000000000009,-2.8000000000000007,2.599999999999998,-0.2999999999999972,3,Xavier,27.0,8.0,2009,20.24,Xavier
935,2072,2072,2072,3080,3,1,2,Villanova,3,1,0,56,2009,Villanova,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,76.5,0.457,0.368,0.742,2009,12.2,25.2,37.4,2,Villanova,2072,Villanova,17.45,8.72,0.508,2009,20.1,9.07,0.505,-2.650000000000002,-0.34999999999999964,0.003000000000000003,4.09,8.5,13.4,1.09,7.2,21.0,658.0,1311.0,0.502,0.448,0.349,0.723,13.3,23.3,36.6,3,-0.8799999999999999,-0.5300000000000002,1.4000000000000004,0.02000000000000001,-0.6000000000000005,-3.0,-19.0,-27.0,-0.0040000000000000036,78.0,-1.5,0.009000000000000008,0.019000000000000017,0.019000000000000017,-1.1000000000000014,1.8999999999999984,0.7999999999999972,3,Villanova,30.0,8.0,2009,23.89,Villanova
936,2073,2073,2073,3081,3,1,2,Duke,2,0,1,57,2009,Duke,4.09,8.5,13.4,1.09,7.2,21.0,658.0,1311.0,0.502,78.0,0.448,0.349,0.723,2009,13.3,23.3,36.6,3,Duke,2073,Duke,20.1,9.07,0.505,2009,17.45,8.72,0.508,2.650000000000002,0.34999999999999964,-0.003000000000000003,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,0.457,0.368,0.742,12.2,25.2,37.4,2,0.8799999999999999,0.5300000000000002,-1.4000000000000004,-0.02000000000000001,0.6000000000000005,3.0,19.0,27.0,0.0040000000000000036,76.5,1.5,-0.009000000000000008,-0.019000000000000017,-0.019000000000000017,1.1000000000000014,-1.8999999999999984,-0.7999999999999972,3,Duke,30.0,7.0,2009,24.31,Duke
937,2074,2074,2074,3082,3,2,2,Pitt,1,0,1,58,2009,Pittsburgh,3.91,7.06,18.0,1.5,6.2,17.0,743.0,1385.0,0.536,78.0,0.484,0.354,0.674,2009,14.9,24.8,39.8,3,Pittsburgh,2074,Pittsburgh,21.21,8.61,0.53,2009,17.45,8.72,0.508,3.7600000000000016,-0.1100000000000012,0.02200000000000002,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,0.457,0.368,0.742,12.2,25.2,37.4,1,0.7000000000000002,-0.91,3.2,0.3899999999999999,-0.39999999999999947,-1.0,104.0,101.0,0.038000000000000034,76.5,1.5,0.02699999999999997,-0.014000000000000012,-0.06799999999999995,2.700000000000001,-0.3999999999999986,2.3999999999999986,4,Pittsburgh,31.0,5.0,2009,28.96,Pittsburgh
938,2075,2075,2075,3083,3,2,2,Villanova,3,1,0,59,2009,Villanova,3.21,7.97,14.8,1.11,6.6,18.0,639.0,1284.0,0.498,76.5,0.457,0.368,0.742,2009,12.2,25.2,37.4,1,Villanova,2075,Villanova,17.45,8.72,0.508,2009,21.21,8.61,0.53,-3.7600000000000016,0.1100000000000012,-0.02200000000000002,3.91,7.06,18.0,1.5,6.2,17.0,743.0,1385.0,0.536,0.484,0.354,0.674,14.9,24.8,39.8,3,-0.7000000000000002,0.91,-3.2,-0.3899999999999999,0.39999999999999947,1.0,-104.0,-101.0,-0.038000000000000034,78.0,-1.5,-0.02699999999999997,0.014000000000000012,0.06799999999999995,-2.700000000000001,0.3999999999999986,-2.3999999999999986,4,Villanova,30.0,8.0,2009,23.89,Villanova
939,2076,2076,2076,3084,1,15,1,UNC,1,1,1,60,2009,North Carolina,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,90.2,0.48,0.376,0.7609999999999999,2009,15.1,27.2,42.3,16,North Carolina,2076,North Carolina,25.46,8.35,0.5329999999999999,2009,-4.55,-4.37,0.504,30.01,12.72,0.029000000000000026,4.63,6.75,14.3,0.88,4.9,14.0,704.0,1391.0,0.506,0.469,0.354,0.679,12.4,28.9,41.4,1,0.71,1.7200000000000006,4.099999999999998,0.5599999999999999,2.0,4.0,95.0,145.0,0.014000000000000012,76.0,14.200000000000005,0.01100000000000001,0.02200000000000002,0.08199999999999985,2.7,-1.6999999999999993,0.8999999999999986,1,North Carolina,34.0,4.0,2009,31.14,North Carolina
940,2077,2077,2077,3085,1,15,1,Radford,16,0,0,61,2009,Radford,4.63,6.75,14.3,0.88,4.9,14.0,704.0,1391.0,0.506,76.0,0.469,0.354,0.679,2009,12.4,28.9,41.4,1,Radford,2077,Radford,-4.55,-4.37,0.504,2009,25.46,8.35,0.5329999999999999,-30.01,-12.72,-0.029000000000000026,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,16,-0.71,-1.7200000000000006,-4.099999999999998,-0.5599999999999999,-2.0,-4.0,-95.0,-145.0,-0.014000000000000012,90.2,-14.200000000000005,-0.01100000000000001,-0.02200000000000002,-0.08199999999999985,-2.7,1.6999999999999993,-0.8999999999999986,1,Radford,21.0,12.0,2009,-0.86,Radford
941,2078,2078,2078,3086,8,1,1,LSU,8,1,1,62,2009,LSU,6.06,7.61,15.2,1.26,6.0,16.0,683.0,1438.0,0.475,74.9,0.446,0.369,0.718,2009,13.6,25.8,39.5,9,Louisiana State,2078,Louisiana State,11.87,3.27,0.499,2009,10.07,2.07,0.518,1.7999999999999992,1.2000000000000002,-0.019000000000000017,3.26,6.13,13.1,1.05,8.0,23.0,434.0,849.0,0.511,0.439,0.35200000000000004,0.7240000000000001,10.2,24.0,34.2,8,2.8,1.4800000000000004,2.1,0.21,-2.0,-7.0,249.0,589.0,-0.03600000000000003,67.6,7.300000000000013,0.007000000000000006,0.01699999999999996,-0.0060000000000001155,3.4000000000000004,1.8000000000000007,5.299999999999997,1,LSU,27.0,8.0,2009,14.86,LSU
942,2079,2079,2079,3087,8,1,1,Butler,9,0,0,63,2009,Butler,3.26,6.13,13.1,1.05,8.0,23.0,434.0,849.0,0.511,67.6,0.439,0.35200000000000004,0.7240000000000001,2009,10.2,24.0,34.2,8,Butler,2079,Butler,10.07,2.07,0.518,2009,11.87,3.27,0.499,-1.7999999999999992,-1.2000000000000002,0.019000000000000017,6.06,7.61,15.2,1.26,6.0,16.0,683.0,1438.0,0.475,0.446,0.369,0.718,13.6,25.8,39.5,9,-2.8,-1.4800000000000004,-2.1,-0.21,2.0,7.0,-249.0,-589.0,0.03600000000000003,74.9,-7.300000000000013,-0.007000000000000006,-0.01699999999999996,0.0060000000000001155,-3.4000000000000004,-1.8000000000000007,-5.299999999999997,1,Butler,26.0,6.0,2009,15.78,Butler
943,2080,2080,2080,3088,12,7,2,Illinois,5,0,1,64,2009,Illinois,3.61,5.76,17.6,1.42,5.5,16.0,645.0,1283.0,0.503,64.6,0.459,0.353,0.711,2009,9.5,23.7,33.3,12,Illinois,2080,Illinois,14.38,6.73,0.511,2009,3.68,-1.23,0.52,10.7,7.960000000000001,-0.009000000000000008,3.19,5.66,13.3,1.0,7.7,21.0,567.0,1141.0,0.4970000000000001,0.448,0.366,0.7,12.9,24.1,37.0,5,0.4199999999999999,0.09999999999999963,4.300000000000002,0.4199999999999999,-2.2,-5.0,78.0,142.0,0.005999999999999893,71.8,-7.200000000000002,0.01100000000000001,-0.013000000000000013,0.01100000000000001,-3.4000000000000004,-0.4000000000000021,-3.700000000000003,1,Illinois,24.0,10.0,2009,18.72,Illinois
944,2081,2081,2081,3089,12,7,2,Western Kentucky,12,1,0,65,2009,Western Kentucky,3.19,5.66,13.3,1.0,7.7,21.0,567.0,1141.0,0.4970000000000001,71.8,0.448,0.366,0.7,2009,12.9,24.1,37.0,5,Western Kentucky,2081,Western Kentucky,3.68,-1.23,0.52,2009,14.38,6.73,0.511,-10.7,-7.960000000000001,0.009000000000000008,3.61,5.76,17.6,1.42,5.5,16.0,645.0,1283.0,0.503,0.459,0.353,0.711,9.5,23.7,33.3,12,-0.4199999999999999,-0.09999999999999963,-4.300000000000002,-0.4199999999999999,2.2,5.0,-78.0,-142.0,-0.005999999999999893,64.6,7.200000000000002,-0.01100000000000001,0.013000000000000013,-0.01100000000000001,3.4000000000000004,0.4000000000000021,3.700000000000003,1,Western Kentucky,25.0,9.0,2009,8.1,Western Kentucky
945,2082,2082,2082,3090,4,9,1,Gonzaga,4,1,1,66,2009,Gonzaga,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,78.9,0.487,0.394,0.711,2009,10.5,27.6,38.1,13,Gonzaga,2082,Gonzaga,17.95,3.55,0.551,2009,3.37,-2.01,0.483,14.579999999999998,5.56,0.06800000000000006,2.26,7.71,12.3,0.89,7.1,22.0,554.0,1159.0,0.478,0.419,0.329,0.7090000000000001,11.8,21.7,33.5,4,2.9000000000000004,-0.2599999999999998,2.799999999999999,0.4300000000000001,0.3000000000000007,-3.0,103.0,77.0,0.05400000000000005,66.8,12.100000000000007,0.068,0.065,0.0019999999999998908,-1.3000000000000007,5.900000000000002,4.600000000000001,1,Gonzaga,28.0,6.0,2009,24.51,Gonzaga
946,2083,2083,2083,3091,4,9,1,Akron,13,0,0,67,2009,Akron,2.26,7.71,12.3,0.89,7.1,22.0,554.0,1159.0,0.478,66.8,0.419,0.329,0.7090000000000001,2009,11.8,21.7,33.5,4,Akron,2083,Akron,3.37,-2.01,0.483,2009,17.95,3.55,0.551,-14.579999999999998,-5.56,-0.06800000000000006,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,0.487,0.394,0.711,10.5,27.6,38.1,13,-2.9000000000000004,0.2599999999999998,-2.799999999999999,-0.4300000000000001,-0.3000000000000007,3.0,-103.0,-77.0,-0.05400000000000005,78.9,-12.100000000000007,-0.068,-0.065,-0.0019999999999998908,1.3000000000000007,-5.900000000000002,-4.600000000000001,1,Akron,23.0,13.0,2009,6.9,Akron
947,2084,2084,2084,3092,6,5,1,Arizona State,6,1,1,68,2009,Arizona State,2.09,5.91,15.6,1.36,8.1,22.0,518.0,901.0,0.575,69.5,0.482,0.366,0.74,2009,8.4,22.9,31.3,11,Arizona State,2084,Arizona State,16.7,7.82,0.564,2009,9.05,3.9,0.511,7.649999999999999,3.92,0.052999999999999936,4.15,5.58,15.6,1.23,7.6,21.0,575.0,1171.0,0.491,0.445,0.3670000000000001,0.698,11.1,25.8,36.9,6,-2.0600000000000005,0.3300000000000001,0.0,0.13000000000000012,0.5,1.0,-57.0,-270.0,0.08399999999999996,69.0,0.5,0.036999999999999984,-0.001000000000000112,0.04200000000000004,-2.7,-2.9000000000000017,-5.599999999999998,1,Arizona St.,25.0,10.0,2009,23.03,Arizona State
