,Unnamed: 0,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,index_everything,name_y,SRS_adv,SOS_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted
1671,2679,8,1,1,UNC Wilmington,9,0,0,33,2006,UNC Wilmington,1.69,7.69,15.2,1.22,6.4,19.0,570.0,1196.0,0.47700000000000004,67.7,0.42700000000000005,0.332,0.703,2006,11.9,24.3,36.2,8,North Carolina-Wilmington,1671,North Carolina-Wilmington,8.9,0.57,0.49,2006,9.63,-0.33,0.516,-0.7300000000000004,0.8999999999999999,-0.026000000000000023
1672,2680,12,7,2,Syracuse,5,0,1,34,2006,Syracuse,6.44,9.03,15.6,1.02,7.5,22.0,637.0,1285.0,0.496,72.9,0.439,0.34299999999999997,0.643,2006,13.7,24.6,38.3,12,Syracuse,1672,Syracuse,11.68,8.16,0.501,2006,13.19,4.77,0.508,-1.5099999999999998,3.3900000000000006,-0.007000000000000006
1673,2681,12,7,2,Texas A&M,12,1,0,35,2006,Texas A&M,2.97,8.66,16.8,1.25,6.6,18.0,493.0,988.0,0.499,69.2,0.45,0.358,0.675,2006,10.4,21.3,31.7,5,Texas A&M,1673,Texas A&M,13.19,4.77,0.508,2006,11.68,8.16,0.501,1.5099999999999998,-3.3900000000000006,0.007000000000000006
1674,2682,4,9,1,LSU,4,1,1,36,2006,LSU,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,74.8,0.474,0.337,0.698,2006,14.1,26.4,40.4,13,Louisiana State,1674,Louisiana State,17.54,8.77,0.5,2006,6.86,-0.78,0.534,10.68,9.549999999999999,-0.03400000000000003
1675,2683,4,9,1,Iona,13,0,0,37,2006,Iona,4.17,7.63,15.8,1.05,6.4,16.0,665.0,1304.0,0.51,80.4,0.484,0.41100000000000003,0.6940000000000001,2006,13.3,23.7,37.0,4,Iona,1675,Iona,6.86,-0.78,0.534,2006,17.54,8.77,0.5,-10.68,-9.549999999999999,0.03400000000000003
1676,2684,6,5,1,West Virginia,6,1,1,38,2006,West Virginia,2.9,8.07,17.7,2.09,10.1,29.0,466.0,844.0,0.552,71.1,0.447,0.345,0.7440000000000001,2006,7.9,20.1,28.0,11,West Virginia,1676,West Virginia,14.51,8.54,0.535,2006,8.93,4.62,0.466,5.58,3.919999999999999,0.069
1677,2685,6,5,1,Southern Illinois,11,0,0,39,2006,Southern Illinois,3.22,8.47,12.3,0.86,5.6,17.0,508.0,1131.0,0.449,60.9,0.41200000000000003,0.335,0.687,2006,11.8,20.9,32.7,6,Southern Illinois,1677,Southern Illinois,8.93,4.62,0.466,2006,14.51,8.54,0.535,-5.58,-3.919999999999999,-0.069
1678,2686,14,11,2,Iowa,3,0,1,40,2006,Iowa,4.91,6.7,14.9,1.01,5.6,17.0,578.0,1218.0,0.475,66.4,0.431,0.335,0.706,2006,11.0,26.8,37.8,14,Iowa,1678,Iowa,14.18,6.8,0.484,2006,4.01,-1.38,0.518,10.17,8.18,-0.03400000000000003
1679,2687,14,11,2,Northwestern State,14,1,0,41,2006,Northwestern State,3.31,9.25,17.5,1.12,6.6,18.0,659.0,1293.0,0.51,76.7,0.466,0.368,0.6679999999999999,2006,13.3,22.7,36.0,3,Northwestern State,1679,Northwestern State,4.01,-1.38,0.518,2006,14.18,6.8,0.484,-10.17,-8.18,0.03400000000000003
1680,2688,10,3,2,California,7,0,1,42,2006,California,2.73,5.17,13.1,1.06,5.5,15.0,533.0,1115.0,0.478,69.2,0.449,0.376,0.7340000000000001,2006,9.7,22.8,32.5,10,University of California,1680,University of California,12.31,8.84,0.502,2006,12.7,5.63,0.55,-0.3899999999999988,3.21,-0.04800000000000004
1681,2689,10,3,2,NC State,10,1,0,43,2006,NC State,4.87,7.37,16.0,1.17,9.3,25.0,470.0,867.0,0.542,75.7,0.467,0.379,0.757,2006,9.0,24.2,33.2,7,North Carolina State,1681,North Carolina State,12.7,5.63,0.55,2006,12.31,8.84,0.502,0.3899999999999988,-3.21,0.04800000000000004
1682,2690,2,13,1,Texas,2,1,1,44,2006,Texas,5.12,8.15,14.9,1.09,7.4,20.0,645.0,1259.0,0.512,76.1,0.467,0.38,0.721,2006,14.1,26.2,40.2,15,Texas,1682,Texas,21.89,6.99,0.524,2006,6.01,-2.31,0.507,15.88,9.3,0.017000000000000015
1683,2691,2,13,1,Penn,15,0,0,45,2006,Pennsylvania,2.75,9.96,14.4,1.08,6.6,21.0,507.0,962.0,0.527,69.1,0.449,0.321,0.6759999999999999,2006,10.4,21.7,32.1,2,Pennsylvania,1683,Pennsylvania,6.01,-2.31,0.507,2006,21.89,6.99,0.524,-15.88,-9.3,-0.017000000000000015
1684,2692,1,7,1,Duke,1,1,1,46,2006,Duke,5.42,9.55,15.4,1.15,7.8,20.0,658.0,1201.0,0.5479999999999999,82.5,0.494,0.396,0.7609999999999999,2006,9.5,23.4,32.9,8,Duke,1684,Duke,21.77,8.77,0.555,2006,9.63,-0.33,0.516,12.139999999999999,9.1,0.039000000000000035
1685,2693,1,7,1,George Washington,8,0,0,47,2006,George Washington,4.68,9.43,17.3,1.22,6.0,17.0,626.0,1209.0,0.518,79.0,0.47200000000000003,0.355,0.6409999999999999,2006,13.8,24.4,38.2,1,George Washington,1685,George Washington,9.63,-0.33,0.516,2006,21.77,8.77,0.555,-12.139999999999999,-9.1,-0.039000000000000035
1686,2694,4,8,1,Texas A&M,12,0,0,48,2006,Texas A&M,2.97,8.66,16.8,1.25,6.6,18.0,493.0,988.0,0.499,69.2,0.45,0.358,0.675,2006,10.4,21.3,31.7,4,Texas A&M,1686,Texas A&M,13.19,4.77,0.508,2006,17.54,8.77,0.5,-4.35,-4.0,0.008000000000000007
1687,2695,4,8,1,LSU,4,1,1,49,2006,LSU,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,74.8,0.474,0.337,0.698,2006,14.1,26.4,40.4,12,Louisiana State,1687,Louisiana State,17.54,8.77,0.5,2006,13.19,4.77,0.508,4.35,4.0,-0.008000000000000007
1688,2696,6,8,1,West Virginia,6,1,1,50,2006,West Virginia,2.9,8.07,17.7,2.09,10.1,29.0,466.0,844.0,0.552,71.1,0.447,0.345,0.7440000000000001,2006,7.9,20.1,28.0,14,West Virginia,1688,West Virginia,14.51,8.54,0.535,2006,4.01,-1.38,0.518,10.5,9.919999999999998,0.017000000000000015
1689,2697,6,8,1,Northwestern State,14,0,0,51,2006,Northwestern State,3.31,9.25,17.5,1.12,6.6,18.0,659.0,1293.0,0.51,76.7,0.466,0.368,0.6679999999999999,2006,13.3,22.7,36.0,6,Northwestern State,1689,Northwestern State,4.01,-1.38,0.518,2006,14.51,8.54,0.535,-10.5,-9.919999999999998,-0.017000000000000015
1690,2698,2,8,1,NC State,10,0,0,52,2006,NC State,4.87,7.37,16.0,1.17,9.3,25.0,470.0,867.0,0.542,75.7,0.467,0.379,0.757,2006,9.0,24.2,33.2,2,North Carolina State,1690,North Carolina State,12.7,5.63,0.55,2006,21.89,6.99,0.524,-9.190000000000001,-1.3600000000000003,0.026000000000000023
1691,2699,2,8,1,Texas,2,1,1,53,2006,Texas,5.12,8.15,14.9,1.09,7.4,20.0,645.0,1259.0,0.512,76.1,0.467,0.38,0.721,2006,14.1,26.2,40.2,10,Texas,1691,Texas,21.89,6.99,0.524,2006,12.7,5.63,0.55,9.190000000000001,1.3600000000000003,-0.026000000000000023
1692,2700,4,3,2,Duke,1,0,1,54,2006,Duke,5.42,9.55,15.4,1.15,7.8,20.0,658.0,1201.0,0.5479999999999999,82.5,0.494,0.396,0.7609999999999999,2006,9.5,23.4,32.9,4,Duke,1692,Duke,21.77,8.77,0.555,2006,17.54,8.77,0.5,4.23,0.0,0.05500000000000005
1693,2701,4,3,2,LSU,4,1,0,55,2006,LSU,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,74.8,0.474,0.337,0.698,2006,14.1,26.4,40.4,1,Louisiana State,1693,Louisiana State,17.54,8.77,0.5,2006,21.77,8.77,0.555,-4.23,0.0,-0.05500000000000005
1694,2702,2,4,1,West Virginia,6,0,0,56,2006,West Virginia,2.9,8.07,17.7,2.09,10.1,29.0,466.0,844.0,0.552,71.1,0.447,0.345,0.7440000000000001,2006,7.9,20.1,28.0,2,West Virginia,1694,West Virginia,14.51,8.54,0.535,2006,21.89,6.99,0.524,-7.380000000000001,1.549999999999999,0.01100000000000001
1695,2703,2,4,1,Texas,2,1,1,57,2006,Texas,5.12,8.15,14.9,1.09,7.4,20.0,645.0,1259.0,0.512,76.1,0.467,0.38,0.721,2006,14.1,26.2,40.2,6,Texas,1695,Texas,21.89,6.99,0.524,2006,14.51,8.54,0.535,7.380000000000001,-1.549999999999999,-0.01100000000000001
1696,2704,4,2,2,LSU,4,1,0,58,2006,LSU,6.32,8.45,15.8,1.01,4.4,13.0,723.0,1409.0,0.513,74.8,0.474,0.337,0.698,2006,14.1,26.4,40.4,2,Louisiana State,1696,Louisiana State,17.54,8.77,0.5,2006,21.89,6.99,0.524,-4.350000000000001,1.7799999999999994,-0.02400000000000002
1697,2705,4,2,2,Texas,2,0,1,59,2006,Texas,5.12,8.15,14.9,1.09,7.4,20.0,645.0,1259.0,0.512,76.1,0.467,0.38,0.721,2006,14.1,26.2,40.2,4,Texas,1697,Texas,21.89,6.99,0.524,2006,17.54,8.77,0.5,4.350000000000001,-1.7799999999999994,0.02400000000000002
1698,2706,1,15,1,Memphis,1,1,1,60,2006,Memphis,6.76,9.79,15.7,0.99,7.6,22.0,675.0,1355.0,0.498,80.9,0.44799999999999995,0.35200000000000004,0.685,2006,15.8,26.2,42.1,16,Memphis,1698,Memphis,18.81,4.24,0.512,2006,3.23,-2.35,0.518,15.579999999999998,6.59,-0.006000000000000005
1699,2707,1,15,1,Oral Roberts,16,0,0,61,2006,Oral Roberts,4.16,6.75,16.1,1.12,6.6,17.0,627.0,1285.0,0.488,74.8,0.45799999999999996,0.387,0.708,2006,13.4,23.8,37.2,1,Oral Roberts,1699,Oral Roberts,3.23,-2.35,0.518,2006,18.81,4.24,0.512,-15.579999999999998,-6.59,0.006000000000000005
1700,2708,9,1,2,Arkansas,8,0,1,62,2006,Arkansas,6.13,8.45,15.5,1.16,5.7,17.0,645.0,1269.0,0.508,74.3,0.45899999999999996,0.34,0.6940000000000001,2006,12.2,22.8,35.0,9,Arkansas,1700,Arkansas,15.01,6.17,0.507,2006,7.29,-2.29,0.528,7.72,8.46,-0.02100000000000002
1701,2709,9,1,2,Bucknell,9,1,0,63,2006,Bucknell,1.77,8.83,14.6,1.0,6.1,16.0,511.0,1005.0,0.508,66.6,0.47100000000000003,0.389,0.687,2006,9.6,22.7,32.3,8,Bucknell,1701,Bucknell,7.29,-2.29,0.528,2006,15.01,6.17,0.507,-7.72,-8.46,0.02100000000000002
1702,2710,5,7,1,Pitt,5,1,1,64,2006,Pittsburgh,3.84,6.35,16.5,1.2,6.3,18.0,590.0,1184.0,0.498,72.5,0.452,0.35200000000000004,0.688,2006,13.1,26.1,39.2,12,Pittsburgh,1702,Pittsburgh,16.37,7.01,0.512,2006,6.27,0.0,0.51,10.100000000000001,7.01,0.0020000000000000018
1703,2711,5,7,1,Kent State,12,0,0,65,2006,Kent State,2.45,7.85,13.3,1.0,6.9,19.0,593.0,1190.0,0.498,72.5,0.449,0.35700000000000004,0.716,2006,11.0,22.4,33.4,5,Kent State,1703,Kent State,6.27,0.0,0.51,2006,16.37,7.01,0.512,-10.100000000000001,-7.01,-0.0020000000000000018
1704,2712,13,9,2,Kansas,4,0,1,66,2006,Kansas,5.75,9.72,18.1,1.16,6.2,16.0,688.0,1344.0,0.512,75.2,0.475,0.38,0.67,2006,13.2,26.5,39.7,13,Kansas,1704,Kansas,20.02,7.6,0.528,2006,11.78,5.38,0.487,8.24,2.2199999999999998,0.041000000000000036
1705,2713,13,9,2,Bradley,13,1,0,67,2006,Bradley,4.83,9.2,16.5,1.09,5.6,17.0,616.0,1254.0,0.491,71.5,0.444,0.32899999999999996,0.718,2006,12.6,25.1,37.7,4,Bradley,1705,Bradley,11.78,5.38,0.487,2006,20.02,7.6,0.528,-8.24,-2.2199999999999998,-0.041000000000000036
1706,2714,6,5,1,Indiana,6,1,1,68,2006,Indiana,2.38,6.31,15.0,1.02,8.7,22.0,479.0,953.0,0.503,71.2,0.46,0.396,0.6990000000000001,2006,10.0,23.9,33.9,11,Indiana,1706,Indiana,12.1,7.36,0.54,2006,9.81,3.65,0.521,2.289999999999999,3.7100000000000004,0.019000000000000017
1707,2715,6,5,1,San Diego State,11,0,0,69,2006,San Diego State,3.09,7.63,13.0,0.87,6.6,17.0,598.0,1230.0,0.486,74.2,0.457,0.39,0.727,2006,13.1,22.5,35.6,6,San Diego State,1707,San Diego State,9.81,3.65,0.521,2006,12.1,7.36,0.54,-2.289999999999999,-3.7100000000000004,-0.019000000000000017
1708,2716,3,11,1,Gonzaga,3,1,1,70,2006,Gonzaga,2.8,7.27,14.0,1.05,5.7,16.0,648.0,1250.0,0.518,80.1,0.47700000000000004,0.366,0.7829999999999999,2006,12.6,25.0,37.6,14,Gonzaga,1708,Gonzaga,12.32,5.02,0.526,2006,10.11,1.99,0.526,2.210000000000001,3.0299999999999994,0.0
1709,2717,3,11,1,Xavier,14,0,0,71,2006,Xavier,4.87,6.29,15.7,1.21,6.7,18.0,549.0,1074.0,0.511,71.5,0.46299999999999997,0.371,0.725,2006,10.6,24.6,35.2,3,Xavier,1709,Xavier,10.11,1.99,0.526,2006,12.32,5.02,0.526,-2.210000000000001,-3.0299999999999994,0.0
1710,2718,10,3,2,Marquette,7,0,1,72,2006,Marquette,3.0,7.53,15.6,1.05,8.5,21.0,542.0,1121.0,0.483,74.7,0.45299999999999996,0.39899999999999997,0.732,2006,12.1,24.0,36.1,10,Marquette,1710,Marquette,11.33,8.16,0.527,2006,10.79,8.08,0.508,0.5400000000000009,0.08000000000000007,0.019000000000000017
1711,2719,10,3,2,Alabama,10,1,0,73,2006,Alabama,5.03,6.34,12.2,0.9,5.5,16.0,551.0,1097.0,0.502,70.0,0.45299999999999996,0.34,0.706,2006,12.5,24.5,37.0,7,Alabama,1711,Alabama,10.79,8.08,0.508,2006,11.33,8.16,0.527,-0.5400000000000009,-0.08000000000000007,-0.019000000000000017
1712,2720,2,13,1,UCLA,2,1,1,74,2006,UCLA,2.76,5.64,14.1,0.97,6.3,18.0,598.0,1095.0,0.546,68.6,0.48100000000000004,0.35700000000000004,0.703,2006,10.9,22.1,33.0,15,UCLA,1712,UCLA,17.34,8.27,0.532,2006,-3.53,-6.72,0.565,20.87,14.989999999999998,-0.03299999999999992
1713,2721,2,13,1,Belmont,15,0,0,75,2006,Belmont,3.57,7.73,17.0,1.04,8.6,22.0,623.0,1087.0,0.573,81.8,0.5,0.382,0.695,2006,11.8,23.9,35.7,2,Belmont,1713,Belmont,-3.53,-6.72,0.565,2006,17.34,8.27,0.532,-20.87,-14.989999999999998,0.03299999999999992
1714,2722,1,8,1,Memphis,1,1,1,76,2006,Memphis,6.76,9.79,15.7,0.99,7.6,22.0,675.0,1355.0,0.498,80.9,0.44799999999999995,0.35200000000000004,0.685,2006,15.8,26.2,42.1,9,Memphis,1714,Memphis,18.81,4.24,0.512,2006,7.29,-2.29,0.528,11.52,6.53,-0.016000000000000014
1715,2723,1,8,1,Bucknell,9,0,0,77,2006,Bucknell,1.77,8.83,14.6,1.0,6.1,16.0,511.0,1005.0,0.508,66.6,0.47100000000000003,0.389,0.687,2006,9.6,22.7,32.3,1,Bucknell,1715,Bucknell,7.29,-2.29,0.528,2006,18.81,4.24,0.512,-11.52,-6.53,0.016000000000000014
1716,2724,13,8,2,Pitt,5,0,1,78,2006,Pittsburgh,3.84,6.35,16.5,1.2,6.3,18.0,590.0,1184.0,0.498,72.5,0.452,0.35200000000000004,0.688,2006,13.1,26.1,39.2,13,Pittsburgh,1716,Pittsburgh,16.37,7.01,0.512,2006,11.78,5.38,0.487,4.590000000000002,1.63,0.025000000000000022
1717,2725,13,8,2,Bradley,13,1,0,79,2006,Bradley,4.83,9.2,16.5,1.09,5.6,17.0,616.0,1254.0,0.491,71.5,0.444,0.32899999999999996,0.718,2006,12.6,25.1,37.7,5,Bradley,1717,Bradley,11.78,5.38,0.487,2006,16.37,7.01,0.512,-4.590000000000002,-1.63,-0.025000000000000022
1718,2726,3,3,1,Indiana,6,0,0,80,2006,Indiana,2.38,6.31,15.0,1.02,8.7,22.0,479.0,953.0,0.503,71.2,0.46,0.396,0.6990000000000001,2006,10.0,23.9,33.9,3,Indiana,1718,Indiana,12.1,7.36,0.54,2006,12.32,5.02,0.526,-0.22000000000000064,2.3400000000000007,0.014000000000000012
1719,2727,3,3,1,Gonzaga,3,1,1,81,2006,Gonzaga,2.8,7.27,14.0,1.05,5.7,16.0,648.0,1250.0,0.518,80.1,0.47700000000000004,0.366,0.7829999999999999,2006,12.6,25.0,37.6,6,Gonzaga,1719,Gonzaga,12.32,5.02,0.526,2006,12.1,7.36,0.54,0.22000000000000064,-2.3400000000000007,-0.014000000000000012
1720,2728,2,8,1,Alabama,10,0,0,82,2006,Alabama,5.03,6.34,12.2,0.9,5.5,16.0,551.0,1097.0,0.502,70.0,0.45299999999999996,0.34,0.706,2006,12.5,24.5,37.0,2,Alabama,1720,Alabama,10.79,8.08,0.508,2006,17.34,8.27,0.532,-6.550000000000001,-0.1899999999999995,-0.02400000000000002
1721,2729,2,8,1,UCLA,2,1,1,83,2006,UCLA,2.76,5.64,14.1,0.97,6.3,18.0,598.0,1095.0,0.546,68.6,0.48100000000000004,0.35700000000000004,0.703,2006,10.9,22.1,33.0,10,UCLA,1721,UCLA,17.34,8.27,0.532,2006,10.79,8.08,0.508,6.550000000000001,0.1899999999999995,0.02400000000000002
1722,2730,1,12,1,Memphis,1,1,1,84,2006,Memphis,6.76,9.79,15.7,0.99,7.6,22.0,675.0,1355.0,0.498,80.9,0.44799999999999995,0.35200000000000004,0.685,2006,15.8,26.2,42.1,13,Memphis,1722,Memphis,18.81,4.24,0.512,2006,11.78,5.38,0.487,7.029999999999999,-1.1399999999999997,0.025000000000000022
1723,2731,1,12,1,Bradley,13,0,0,85,2006,Bradley,4.83,9.2,16.5,1.09,5.6,17.0,616.0,1254.0,0.491,71.5,0.444,0.32899999999999996,0.718,2006,12.6,25.1,37.7,1,Bradley,1723,Bradley,11.78,5.38,0.487,2006,18.81,4.24,0.512,-7.029999999999999,1.1399999999999997,-0.025000000000000022
1724,2732,2,1,1,Gonzaga,3,0,0,86,2006,Gonzaga,2.8,7.27,14.0,1.05,5.7,16.0,648.0,1250.0,0.518,80.1,0.47700000000000004,0.366,0.7829999999999999,2006,12.6,25.0,37.6,2,Gonzaga,1724,Gonzaga,12.32,5.02,0.526,2006,17.34,8.27,0.532,-5.02,-3.25,-0.006000000000000005
1725,2733,2,1,1,UCLA,2,1,1,87,2006,UCLA,2.76,5.64,14.1,0.97,6.3,18.0,598.0,1095.0,0.546,68.6,0.48100000000000004,0.35700000000000004,0.703,2006,10.9,22.1,33.0,3,UCLA,1725,UCLA,17.34,8.27,0.532,2006,12.32,5.02,0.526,5.02,3.25,0.006000000000000005
1726,2734,2,1,2,Memphis,1,0,1,88,2006,Memphis,6.76,9.79,15.7,0.99,7.6,22.0,675.0,1355.0,0.498,80.9,0.44799999999999995,0.35200000000000004,0.685,2006,15.8,26.2,42.1,2,Memphis,1726,Memphis,18.81,4.24,0.512,2006,17.34,8.27,0.532,1.4699999999999989,-4.029999999999999,-0.020000000000000018
1727,2735,2,1,2,UCLA,2,1,0,89,2006,UCLA,2.76,5.64,14.1,0.97,6.3,18.0,598.0,1095.0,0.546,68.6,0.48100000000000004,0.35700000000000004,0.703,2006,10.9,22.1,33.0,1,UCLA,1727,UCLA,17.34,8.27,0.532,2006,18.81,4.24,0.512,-1.4699999999999989,4.029999999999999,0.020000000000000018
1728,2736,1,15,1,UConn,1,1,1,90,2006,UConn,9.33,6.63,15.9,1.12,5.3,15.0,713.0,1419.0,0.502,81.3,0.46799999999999997,0.358,0.7020000000000001,2006,16.3,28.7,45.0,16,Connecticut,1728,Connecticut,21.22,6.57,0.518,2006,-0.44,-4.25,0.515,21.66,10.82,0.0030000000000000027
1729,2737,1,15,1,Albany (NY),16,0,0,91,2006,Albany,2.58,6.39,12.6,0.89,7.1,19.0,500.0,1034.0,0.484,68.9,0.447,0.382,0.7090000000000001,2006,11.0,23.0,34.0,1,Albany (NY),1729,Albany (NY),-0.44,-4.25,0.515,2006,21.22,6.57,0.518,-21.66,-10.82,-0.0030000000000000027
1730,2738,8,1,1,Kentucky,8,1,1,92,2006,Kentucky,3.09,5.97,14.2,1.06,7.6,21.0,603.0,1188.0,0.508,70.5,0.451,0.355,0.6559999999999999,2006,12.7,23.2,35.9,9,Kentucky,1730,Kentucky,13.12,8.88,0.513,2006,9.64,1.57,0.514,3.4799999999999986,7.3100000000000005,-0.0010000000000000009
1731,2739,8,1,1,Alabama-Birmingham,9,0,0,93,2006,UAB,3.47,11.07,15.5,1.21,7.2,21.0,580.0,1135.0,0.511,74.7,0.45299999999999996,0.348,0.65,2006,10.8,20.3,31.1,8,Alabama-Birmingham,1731,Alabama-Birmingham,9.64,1.57,0.514,2006,13.12,8.88,0.513,-3.4799999999999986,-7.3100000000000005,0.0010000000000000009
1732,2740,5,7,1,Washington,5,1,1,94,2006,Washington,3.5,7.93,16.5,1.1,6.6,18.0,706.0,1363.0,0.518,82.4,0.475,0.365,0.748,2006,14.8,23.0,37.9,12,Washington,1732,Washington,18.08,5.96,0.523,2006,7.76,1.79,0.565,10.319999999999999,4.17,-0.041999999999999926
1733,2741,5,7,1,Utah State,12,0,0,95,2006,Utah State,2.87,5.23,17.4,1.35,7.4,18.0,599.0,1097.0,0.546,72.5,0.498,0.405,0.721,2006,9.5,24.2,33.7,5,Utah State,1733,Utah State,7.76,1.79,0.565,2006,18.08,5.96,0.523,-10.319999999999999,-4.17,0.041999999999999926
1734,2742,4,9,1,Illinois,4,1,1,96,2006,Illinois,2.52,6.23,15.1,1.22,7.4,20.0,566.0,1112.0,0.509,70.0,0.456,0.363,0.634,2006,12.5,23.5,36.0,13,Illinois,1734,Illinois,17.2,6.29,0.523,2006,10.2,2.49,0.581,7.0,3.8,-0.05799999999999994
1735,2743,4,9,1,Air Force,13,0,0,97,2006,Air Force,2.2,8.07,14.3,1.33,8.8,22.0,399.0,715.0,0.5579999999999999,64.0,0.483,0.4,0.7440000000000001,2006,6.8,18.2,24.9,4,Air Force,1735,Air Force,10.2,2.49,0.581,2006,17.2,6.29,0.523,-7.0,-3.8,0.05799999999999994
1736,2744,11,5,2,Michigan State,6,0,1,98,2006,Michigan State,3.0,6.42,16.7,1.18,5.9,16.0,676.0,1305.0,0.518,74.4,0.478,0.377,0.7709999999999999,2006,11.1,24.9,36.0,11,Michigan State,1736,Michigan State,12.24,7.27,0.531,2006,12.11,2.77,0.537,0.13000000000000078,4.5,-0.006000000000000005
1737,2745,11,5,2,George Mason,11,1,0,99,2006,George Mason,3.53,7.3,15.2,1.15,5.9,17.0,594.0,1090.0,0.545,69.4,0.484,0.35200000000000004,0.6679999999999999,2006,10.1,24.8,34.9,6,George Mason,1737,George Mason,12.11,2.77,0.537,2006,12.24,7.27,0.531,-0.13000000000000078,-4.5,0.006000000000000005
1738,2746,3,11,1,UNC,3,1,1,100,2006,North Carolina,3.93,7.9,18.0,1.08,6.9,18.0,618.0,1172.0,0.527,80.4,0.48200000000000004,0.381,0.703,2006,14.0,26.0,40.0,14,North Carolina,1738,North Carolina,18.48,7.77,0.536,2006,4.16,-5.07,0.514,14.32,12.84,0.02200000000000002
1739,2747,3,11,1,Murray State,14,0,0,101,2006,Murray State,4.83,8.03,16.0,1.28,7.4,21.0,560.0,1105.0,0.507,71.3,0.45299999999999996,0.35700000000000004,0.6509999999999999,2006,13.1,23.8,36.9,3,Murray State,1739,Murray State,4.16,-5.07,0.514,2006,18.48,7.77,0.536,-14.32,-12.84,-0.02200000000000002
1740,2748,7,3,1,Wichita State,7,1,1,102,2006,Wichita State,1.81,5.31,15.2,1.18,6.7,18.0,553.0,1147.0,0.48200000000000004,68.8,0.44299999999999995,0.366,0.723,2006,12.0,25.3,37.4,10,Wichita State,1740,Wichita State,11.45,4.72,0.503,2006,6.78,6.11,0.461,4.669999999999999,-1.3900000000000006,0.04199999999999998
1741,2749,7,3,1,Seton Hall,10,0,0,103,2006,Seton Hall,2.59,6.76,12.5,0.93,5.8,17.0,503.0,1129.0,0.446,67.8,0.41200000000000003,0.336,0.7390000000000001,2006,12.6,24.3,36.9,7,Seton Hall,1741,Seton Hall,6.78,6.11,0.461,2006,11.45,4.72,0.503,-4.669999999999999,1.3900000000000006,-0.04199999999999998
1742,2750,2,13,1,Tennessee,2,1,1,104,2006,Tennessee,3.04,10.21,17.2,1.33,8.9,23.0,559.0,1099.0,0.509,81.3,0.467,0.39299999999999996,0.701,2006,11.5,21.8,33.4,15,Tennessee,1742,Tennessee,14.73,7.76,0.535,2006,6.28,-4.93,0.517,8.45,12.69,0.018000000000000016
1743,2751,2,13,1,Winthrop,15,0,0,105,2006,Winthrop,3.3,9.7,15.9,1.12,7.7,21.0,525.0,1045.0,0.502,73.8,0.45,0.364,0.6940000000000001,2006,12.9,23.5,36.4,2,Winthrop,1743,Winthrop,6.28,-4.93,0.517,2006,14.73,7.76,0.535,-8.45,-12.69,-0.018000000000000016
1744,2752,1,7,1,UConn,1,1,1,106,2006,UConn,9.33,6.63,15.9,1.12,5.3,15.0,713.0,1419.0,0.502,81.3,0.46799999999999997,0.358,0.7020000000000001,2006,16.3,28.7,45.0,8,Connecticut,1744,Connecticut,21.22,6.57,0.518,2006,13.12,8.88,0.513,8.1,-2.3100000000000005,0.0050000000000000044
1745,2753,1,7,1,Kentucky,8,0,0,107,2006,Kentucky,3.09,5.97,14.2,1.06,7.6,21.0,603.0,1188.0,0.508,70.5,0.451,0.355,0.6559999999999999,2006,12.7,23.2,35.9,1,Kentucky,1745,Kentucky,13.12,8.88,0.513,2006,21.22,6.57,0.518,-8.1,2.3100000000000005,-0.0050000000000000044
1746,2754,5,1,2,Washington,5,1,0,108,2006,Washington,3.5,7.93,16.5,1.1,6.6,18.0,706.0,1363.0,0.518,82.4,0.475,0.365,0.748,2006,14.8,23.0,37.9,4,Washington,1746,Washington,18.08,5.96,0.523,2006,17.2,6.29,0.523,0.879999999999999,-0.33000000000000007,0.0
1747,2755,5,1,2,Illinois,4,0,1,109,2006,Illinois,2.52,6.23,15.1,1.22,7.4,20.0,566.0,1112.0,0.509,70.0,0.456,0.363,0.634,2006,12.5,23.5,36.0,5,Illinois,1747,Illinois,17.2,6.29,0.523,2006,18.08,5.96,0.523,-0.879999999999999,0.33000000000000007,0.0
1748,2756,11,8,2,George Mason,11,1,0,110,2006,George Mason,3.53,7.3,15.2,1.15,5.9,17.0,594.0,1090.0,0.545,69.4,0.484,0.35200000000000004,0.6679999999999999,2006,10.1,24.8,34.9,3,George Mason,1748,George Mason,12.11,2.77,0.537,2006,18.48,7.77,0.536,-6.370000000000001,-5.0,0.0010000000000000009
